Bruker AXS Handheld Inc. S1PXRF Spectrum 
Label,"L3-4B 2phi 1"
Duration Time,60.908
Ambient Temperature,"93.6"
Detector Temperature,"-15.0"
Valid Accumulated Counts,"760673"
Raw Accumulated Counts,"790436"
Valid Count Last Packet,"11422"
Raw Count Last Packet,"11860"
Live Time,59.007004
HV DAC,171
HV ADC,40.000000
Filament DAC,200
Filament ADC,5.000000
Pulse Length,201
Pulse Period,254
Filter,2
eV per channel,19.8245
Number of Channels,2048
Vacuum,766
Channel#,Intensity
0,"1849"
1,"1487"
2,"971"
3,"502"
4,"228"
5,"75"
6,"20"
7,"7"
8,"1"
9,"0"
10,"0"
11,"0"
12,"0"
13,"0"
14,"0"
15,"0"
16,"0"
17,"0"
18,"0"
19,"0"
20,"0"
21,"8"
22,"40"
23,"143"
24,"173"
25,"206"
26,"179"
27,"190"
28,"198"
29,"188"
30,"185"
31,"199"
32,"211"
33,"173"
34,"157"
35,"153"
36,"182"
37,"176"
38,"172"
39,"153"
40,"142"
41,"150"
42,"174"
43,"184"
44,"165"
45,"139"
46,"167"
47,"172"
48,"156"
49,"162"
50,"183"
51,"145"
52,"172"
53,"189"
54,"150"
55,"171"
56,"154"
57,"156"
58,"170"
59,"173"
60,"130"
61,"164"
62,"168"
63,"139"
64,"149"
65,"141"
66,"155"
67,"146"
68,"154"
69,"176"
70,"181"
71,"250"
72,"289"
73,"286"
74,"288"
75,"292"
76,"290"
77,"278"
78,"250"
79,"233"
80,"243"
81,"331"
82,"506"
83,"789"
84,"1121"
85,"1379"
86,"1495"
87,"1469"
88,"1256"
89,"914"
90,"594"
91,"371"
92,"255"
93,"202"
94,"192"
95,"161"
96,"169"
97,"131"
98,"122"
99,"165"
100,"152"
101,"141"
102,"141"
103,"135"
104,"130"
105,"129"
106,"129"
107,"127"
108,"157"
109,"132"
110,"181"
111,"179"
112,"237"
113,"222"
114,"221"
115,"243"
116,"229"
117,"242"
118,"222"
119,"204"
120,"204"
121,"177"
122,"202"
123,"203"
124,"218"
125,"239"
126,"329"
127,"413"
128,"552"
129,"782"
130,"1006"
131,"1387"
132,"1705"
133,"1865"
134,"1957"
135,"1850"
136,"1611"
137,"1442"
138,"1326"
139,"1323"
140,"1415"
141,"1402"
142,"1460"
143,"1521"
144,"1674"
145,"1705"
146,"1818"
147,"1627"
148,"1498"
149,"1232"
150,"944"
151,"684"
152,"497"
153,"408"
154,"342"
155,"365"
156,"449"
157,"524"
158,"773"
159,"1164"
160,"1695"
161,"2688"
162,"3780"
163,"4549"
164,"5173"
165,"4971"
166,"4358"
167,"3150"
168,"2186"
169,"1403"
170,"786"
171,"494"
172,"329"
173,"392"
174,"476"
175,"570"
176,"724"
177,"926"
178,"1059"
179,"1063"
180,"1057"
181,"951"
182,"934"
183,"804"
184,"733"
185,"635"
186,"448"
187,"350"
188,"258"
189,"232"
190,"194"
191,"180"
192,"196"
193,"173"
194,"210"
195,"213"
196,"229"
197,"227"
198,"232"
199,"262"
200,"273"
201,"249"
202,"224"
203,"220"
204,"206"
205,"215"
206,"200"
207,"215"
208,"183"
209,"197"
210,"197"
211,"216"
212,"227"
213,"207"
214,"245"
215,"228"
216,"242"
217,"260"
218,"292"
219,"392"
220,"429"
221,"514"
222,"516"
223,"581"
224,"527"
225,"545"
226,"487"
227,"417"
228,"369"
229,"333"
230,"344"
231,"296"
232,"311"
233,"294"
234,"281"
235,"276"
236,"345"
237,"348"
238,"358"
239,"371"
240,"327"
241,"342"
242,"344"
243,"325"
244,"390"
245,"372"
246,"368"
247,"406"
248,"330"
249,"306"
250,"303"
251,"309"
252,"322"
253,"327"
254,"314"
255,"350"
256,"329"
257,"355"
258,"372"
259,"324"
260,"377"
261,"345"
262,"348"
263,"327"
264,"366"
265,"409"
266,"326"
267,"387"
268,"333"
269,"389"
270,"376"
271,"373"
272,"387"
273,"371"
274,"376"
275,"378"
276,"364"
277,"368"
278,"399"
279,"379"
280,"418"
281,"376"
282,"403"
283,"367"
284,"397"
285,"392"
286,"415"
287,"443"
288,"455"
289,"471"
290,"451"
291,"478"
292,"504"
293,"469"
294,"493"
295,"500"
296,"465"
297,"499"
298,"472"
299,"447"
300,"453"
301,"479"
302,"493"
303,"499"
304,"466"
305,"520"
306,"481"
307,"545"
308,"617"
309,"770"
310,"951"
311,"1288"
312,"1849"
313,"2530"
314,"3237"
315,"4165"
316,"4899"
317,"5232"
318,"5132"
319,"4575"
320,"3838"
321,"3101"
322,"2277"
323,"1676"
324,"1066"
325,"813"
326,"585"
327,"538"
328,"492"
329,"453"
330,"435"
331,"443"
332,"473"
333,"495"
334,"462"
335,"498"
336,"489"
337,"464"
338,"496"
339,"549"
340,"525"
341,"575"
342,"614"
343,"610"
344,"659"
345,"849"
346,"914"
347,"1008"
348,"1154"
349,"1263"
350,"1215"
351,"1270"
352,"1082"
353,"1046"
354,"949"
355,"890"
356,"848"
357,"794"
358,"770"
359,"864"
360,"807"
361,"907"
362,"920"
363,"870"
364,"1025"
365,"1078"
366,"1187"
367,"1225"
368,"1300"
369,"1503"
370,"1447"
371,"1471"
372,"1360"
373,"1209"
374,"1035"
375,"912"
376,"768"
377,"650"
378,"580"
379,"542"
380,"496"
381,"460"
382,"498"
383,"467"
384,"500"
385,"515"
386,"489"
387,"524"
388,"477"
389,"545"
390,"519"
391,"521"
392,"584"
393,"610"
394,"607"
395,"649"
396,"690"
397,"724"
398,"732"
399,"776"
400,"782"
401,"746"
402,"765"
403,"655"
404,"699"
405,"624"
406,"645"
407,"650"
408,"678"
409,"649"
410,"672"
411,"660"
412,"636"
413,"602"
414,"597"
415,"555"
416,"524"
417,"522"
418,"530"
419,"531"
420,"524"
421,"550"
422,"511"
423,"533"
424,"519"
425,"534"
426,"611"
427,"585"
428,"631"
429,"588"
430,"584"
431,"593"
432,"557"
433,"539"
434,"533"
435,"532"
436,"549"
437,"543"
438,"538"
439,"541"
440,"559"
441,"552"
442,"562"
443,"584"
444,"532"
445,"535"
446,"546"
447,"518"
448,"536"
449,"524"
450,"540"
451,"539"
452,"516"
453,"546"
454,"547"
455,"569"
456,"575"
457,"603"
458,"599"
459,"564"
460,"543"
461,"575"
462,"569"
463,"552"
464,"582"
465,"529"
466,"573"
467,"574"
468,"508"
469,"526"
470,"549"
471,"564"
472,"561"
473,"577"
474,"633"
475,"537"
476,"596"
477,"574"
478,"604"
479,"574"
480,"576"
481,"546"
482,"562"
483,"580"
484,"540"
485,"579"
486,"542"
487,"531"
488,"519"
489,"526"
490,"514"
491,"513"
492,"536"
493,"567"
494,"547"
495,"556"
496,"541"
497,"582"
498,"528"
499,"551"
500,"581"
501,"557"
502,"516"
503,"541"
504,"554"
505,"546"
506,"585"
507,"561"
508,"547"
509,"559"
510,"520"
511,"563"
512,"557"
513,"552"
514,"585"
515,"512"
516,"572"
517,"585"
518,"593"
519,"596"
520,"622"
521,"615"
522,"640"
523,"581"
524,"618"
525,"575"
526,"608"
527,"565"
528,"554"
529,"515"
530,"557"
531,"530"
532,"576"
533,"544"
534,"523"
535,"595"
536,"532"
537,"579"
538,"538"
539,"543"
540,"539"
541,"520"
542,"500"
543,"553"
544,"498"
545,"557"
546,"549"
547,"466"
548,"549"
549,"528"
550,"532"
551,"526"
552,"534"
553,"556"
554,"532"
555,"545"
556,"569"
557,"556"
558,"536"
559,"511"
560,"517"
561,"526"
562,"477"
563,"553"
564,"577"
565,"533"
566,"552"
567,"541"
568,"549"
569,"543"
570,"568"
571,"563"
572,"530"
573,"551"
574,"581"
575,"540"
576,"549"
577,"553"
578,"533"
579,"549"
580,"554"
581,"555"
582,"574"
583,"538"
584,"560"
585,"539"
586,"508"
587,"508"
588,"614"
589,"551"
590,"527"
591,"583"
592,"535"
593,"511"
594,"554"
595,"549"
596,"567"
597,"519"
598,"534"
599,"556"
600,"528"
601,"520"
602,"511"
603,"514"
604,"558"
605,"552"
606,"520"
607,"547"
608,"546"
609,"584"
610,"521"
611,"548"
612,"522"
613,"535"
614,"530"
615,"571"
616,"559"
617,"576"
618,"563"
619,"575"
620,"540"
621,"575"
622,"569"
623,"591"
624,"640"
625,"586"
626,"617"
627,"610"
628,"550"
629,"602"
630,"573"
631,"570"
632,"589"
633,"565"
634,"589"
635,"540"
636,"549"
637,"555"
638,"529"
639,"523"
640,"552"
641,"550"
642,"607"
643,"573"
644,"534"
645,"549"
646,"556"
647,"523"
648,"557"
649,"592"
650,"557"
651,"583"
652,"576"
653,"666"
654,"715"
655,"738"
656,"845"
657,"950"
658,"1123"
659,"1262"
660,"1376"
661,"1590"
662,"1671"
663,"1742"
664,"1692"
665,"1677"
666,"1541"
667,"1409"
668,"1244"
669,"1075"
670,"963"
671,"794"
672,"714"
673,"741"
674,"614"
675,"579"
676,"612"
677,"571"
678,"526"
679,"493"
680,"533"
681,"516"
682,"501"
683,"544"
684,"535"
685,"515"
686,"511"
687,"550"
688,"549"
689,"518"
690,"575"
691,"517"
692,"586"
693,"611"
694,"674"
695,"648"
696,"668"
697,"704"
698,"736"
699,"802"
700,"837"
701,"849"
702,"893"
703,"842"
704,"776"
705,"760"
706,"712"
707,"687"
708,"639"
709,"630"
710,"541"
711,"532"
712,"560"
713,"566"
714,"539"
715,"522"
716,"500"
717,"489"
718,"485"
719,"489"
720,"512"
721,"514"
722,"521"
723,"455"
724,"538"
725,"511"
726,"465"
727,"508"
728,"513"
729,"546"
730,"471"
731,"556"
732,"519"
733,"535"
734,"495"
735,"536"
736,"599"
737,"571"
738,"606"
739,"632"
740,"724"
741,"714"
742,"659"
743,"656"
744,"632"
745,"667"
746,"609"
747,"591"
748,"574"
749,"554"
750,"519"
751,"563"
752,"510"
753,"531"
754,"533"
755,"519"
756,"488"
757,"510"
758,"467"
759,"492"
760,"451"
761,"471"
762,"464"
763,"486"
764,"504"
765,"425"
766,"454"
767,"469"
768,"496"
769,"460"
770,"484"
771,"472"
772,"441"
773,"522"
774,"502"
775,"538"
776,"534"
777,"552"
778,"537"
779,"590"
780,"574"
781,"592"
782,"660"
783,"576"
784,"572"
785,"580"
786,"547"
787,"540"
788,"524"
789,"532"
790,"534"
791,"510"
792,"499"
793,"447"
794,"437"
795,"496"
796,"466"
797,"441"
798,"484"
799,"437"
800,"465"
801,"446"
802,"427"
803,"475"
804,"469"
805,"460"
806,"407"
807,"471"
808,"435"
809,"452"
810,"465"
811,"450"
812,"471"
813,"471"
814,"398"
815,"460"
816,"437"
817,"481"
818,"459"
819,"439"
820,"457"
821,"444"
822,"458"
823,"497"
824,"456"
825,"456"
826,"429"
827,"434"
828,"459"
829,"435"
830,"450"
831,"422"
832,"434"
833,"446"
834,"452"
835,"453"
836,"459"
837,"438"
838,"444"
839,"447"
840,"434"
841,"463"
842,"430"
843,"451"
844,"436"
845,"453"
846,"433"
847,"450"
848,"437"
849,"403"
850,"446"
851,"447"
852,"445"
853,"401"
854,"409"
855,"445"
856,"412"
857,"445"
858,"426"
859,"429"
860,"450"
861,"441"
862,"473"
863,"424"
864,"453"
865,"473"
866,"438"
867,"461"
868,"447"
869,"427"
870,"469"
871,"482"
872,"478"
873,"477"
874,"443"
875,"470"
876,"479"
877,"475"
878,"525"
879,"458"
880,"521"
881,"522"
882,"504"
883,"536"
884,"503"
885,"503"
886,"495"
887,"494"
888,"499"
889,"562"
890,"523"
891,"501"
892,"535"
893,"525"
894,"515"
895,"547"
896,"527"
897,"574"
898,"584"
899,"553"
900,"542"
901,"572"
902,"556"
903,"572"
904,"568"
905,"637"
906,"598"
907,"617"
908,"674"
909,"636"
910,"664"
911,"632"
912,"742"
913,"785"
914,"776"
915,"832"
916,"796"
917,"790"
918,"905"
919,"871"
920,"937"
921,"969"
922,"992"
923,"1079"
924,"1139"
925,"1186"
926,"1192"
927,"1240"
928,"1275"
929,"1307"
930,"1304"
931,"1418"
932,"1405"
933,"1500"
934,"1522"
935,"1542"
936,"1542"
937,"1579"
938,"1613"
939,"1484"
940,"1622"
941,"1562"
942,"1511"
943,"1452"
944,"1416"
945,"1406"
946,"1361"
947,"1312"
948,"1297"
949,"1194"
950,"1229"
951,"1201"
952,"1122"
953,"1097"
954,"1034"
955,"1017"
956,"975"
957,"972"
958,"969"
959,"836"
960,"781"
961,"786"
962,"732"
963,"744"
964,"676"
965,"706"
966,"665"
967,"624"
968,"605"
969,"570"
970,"543"
971,"536"
972,"550"
973,"512"
974,"539"
975,"517"
976,"476"
977,"476"
978,"425"
979,"481"
980,"434"
981,"441"
982,"474"
983,"440"
984,"474"
985,"478"
986,"439"
987,"501"
988,"464"
989,"526"
990,"588"
991,"596"
992,"640"
993,"685"
994,"761"
995,"803"
996,"854"
997,"884"
998,"916"
999,"946"
1000,"973"
1001,"995"
1002,"1016"
1003,"964"
1004,"952"
1005,"840"
1006,"799"
1007,"745"
1008,"707"
1009,"631"
1010,"532"
1011,"517"
1012,"460"
1013,"426"
1014,"406"
1015,"382"
1016,"383"
1017,"371"
1018,"403"
1019,"377"
1020,"400"
1021,"375"
1022,"387"
1023,"384"
1024,"392"
1025,"410"
1026,"378"
1027,"379"
1028,"368"
1029,"361"
1030,"420"
1031,"413"
1032,"448"
1033,"437"
1034,"481"
1035,"494"
1036,"534"
1037,"531"
1038,"568"
1039,"566"
1040,"571"
1041,"635"
1042,"618"
1043,"611"
1044,"656"
1045,"667"
1046,"724"
1047,"712"
1048,"695"
1049,"716"
1050,"691"
1051,"657"
1052,"682"
1053,"665"
1054,"642"
1055,"544"
1056,"578"
1057,"516"
1058,"537"
1059,"506"
1060,"491"
1061,"477"
1062,"432"
1063,"465"
1064,"393"
1065,"411"
1066,"403"
1067,"412"
1068,"411"
1069,"399"
1070,"399"
1071,"395"
1072,"360"
1073,"385"
1074,"367"
1075,"359"
1076,"366"
1077,"329"
1078,"349"
1079,"304"
1080,"326"
1081,"306"
1082,"345"
1083,"355"
1084,"296"
1085,"300"
1086,"310"
1087,"326"
1088,"318"
1089,"284"
1090,"264"
1091,"334"
1092,"289"
1093,"266"
1094,"305"
1095,"251"
1096,"290"
1097,"268"
1098,"272"
1099,"304"
1100,"285"
1101,"262"
1102,"251"
1103,"282"
1104,"239"
1105,"305"
1106,"244"
1107,"245"
1108,"282"
1109,"268"
1110,"253"
1111,"257"
1112,"285"
1113,"280"
1114,"263"
1115,"268"
1116,"270"
1117,"238"
1118,"288"
1119,"281"
1120,"293"
1121,"342"
1122,"326"
1123,"321"
1124,"338"
1125,"352"
1126,"375"
1127,"332"
1128,"351"
1129,"323"
1130,"338"
1131,"326"
1132,"318"
1133,"294"
1134,"285"
1135,"260"
1136,"252"
1137,"268"
1138,"266"
1139,"237"
1140,"241"
1141,"232"
1142,"250"
1143,"245"
1144,"224"
1145,"266"
1146,"256"
1147,"255"
1148,"241"
1149,"247"
1150,"228"
1151,"235"
1152,"227"
1153,"252"
1154,"230"
1155,"232"
1156,"249"
1157,"216"
1158,"211"
1159,"247"
1160,"202"
1161,"205"
1162,"201"
1163,"236"
1164,"214"
1165,"213"
1166,"225"
1167,"220"
1168,"223"
1169,"218"
1170,"224"
1171,"213"
1172,"225"
1173,"231"
1174,"206"
1175,"247"
1176,"229"
1177,"243"
1178,"237"
1179,"256"
1180,"297"
1181,"260"
1182,"238"
1183,"241"
1184,"228"
1185,"258"
1186,"213"
1187,"222"
1188,"232"
1189,"241"
1190,"226"
1191,"197"
1192,"204"
1193,"201"
1194,"188"
1195,"218"
1196,"216"
1197,"207"
1198,"198"
1199,"203"
1200,"200"
1201,"215"
1202,"212"
1203,"195"
1204,"184"
1205,"187"
1206,"200"
1207,"200"
1208,"196"
1209,"190"
1210,"185"
1211,"203"
1212,"198"
1213,"178"
1214,"201"
1215,"203"
1216,"193"
1217,"222"
1218,"213"
1219,"178"
1220,"192"
1221,"203"
1222,"196"
1223,"179"
1224,"212"
1225,"216"
1226,"177"
1227,"179"
1228,"181"
1229,"182"
1230,"209"
1231,"185"
1232,"193"
1233,"180"
1234,"163"
1235,"198"
1236,"186"
1237,"203"
1238,"190"
1239,"204"
1240,"201"
1241,"184"
1242,"172"
1243,"183"
1244,"189"
1245,"184"
1246,"165"
1247,"192"
1248,"196"
1249,"169"
1250,"181"
1251,"197"
1252,"194"
1253,"216"
1254,"166"
1255,"181"
1256,"181"
1257,"173"
1258,"177"
1259,"188"
1260,"156"
1261,"164"
1262,"174"
1263,"172"
1264,"162"
1265,"163"
1266,"166"
1267,"175"
1268,"185"
1269,"178"
1270,"160"
1271,"188"
1272,"160"
1273,"168"
1274,"167"
1275,"156"
1276,"155"
1277,"163"
1278,"185"
1279,"142"
1280,"164"
1281,"151"
1282,"179"
1283,"152"
1284,"165"
1285,"169"
1286,"173"
1287,"148"
1288,"164"
1289,"152"
1290,"177"
1291,"167"
1292,"147"
1293,"167"
1294,"148"
1295,"163"
1296,"145"
1297,"167"
1298,"152"
1299,"178"
1300,"160"
1301,"153"
1302,"145"
1303,"172"
1304,"154"
1305,"157"
1306,"177"
1307,"158"
1308,"159"
1309,"152"
1310,"160"
1311,"171"
1312,"145"
1313,"147"
1314,"150"
1315,"150"
1316,"158"
1317,"141"
1318,"163"
1319,"152"
1320,"151"
1321,"151"
1322,"146"
1323,"144"
1324,"143"
1325,"134"
1326,"149"
1327,"167"
1328,"144"
1329,"125"
1330,"154"
1331,"158"
1332,"139"
1333,"132"
1334,"135"
1335,"157"
1336,"143"
1337,"144"
1338,"164"
1339,"147"
1340,"154"
1341,"130"
1342,"131"
1343,"132"
1344,"115"
1345,"141"
1346,"137"
1347,"134"
1348,"143"
1349,"126"
1350,"133"
1351,"138"
1352,"127"
1353,"122"
1354,"142"
1355,"127"
1356,"139"
1357,"132"
1358,"122"
1359,"127"
1360,"134"
1361,"131"
1362,"141"
