Bruker AXS Handheld Inc. S1PXRF Spectrum 
Label,"L3-5B -1phi 3"
Duration Time,60.161
Ambient Temperature,"98.5"
Detector Temperature,"-15.0"
Valid Accumulated Counts,"550003"
Raw Accumulated Counts,"567495"
Valid Count Last Packet,"8672"
Raw Count Last Packet,"8975"
Live Time,58.818958
HV DAC,171
HV ADC,40.000000
Filament DAC,200
Filament ADC,5.000000
Pulse Length,201
Pulse Period,254
Filter,2
eV per channel,19.7975
Number of Channels,2048
Vacuum,764
Channel#,Intensity
0,"1861"
1,"1397"
2,"1002"
3,"484"
4,"212"
5,"73"
6,"17"
7,"3"
8,"2"
9,"0"
10,"0"
11,"0"
12,"0"
13,"0"
14,"0"
15,"0"
16,"0"
17,"0"
18,"1"
19,"0"
20,"0"
21,"2"
22,"21"
23,"96"
24,"132"
25,"175"
26,"139"
27,"151"
28,"152"
29,"164"
30,"152"
31,"148"
32,"142"
33,"141"
34,"119"
35,"150"
36,"142"
37,"111"
38,"115"
39,"110"
40,"158"
41,"115"
42,"127"
43,"131"
44,"120"
45,"140"
46,"153"
47,"153"
48,"147"
49,"131"
50,"126"
51,"110"
52,"101"
53,"131"
54,"135"
55,"134"
56,"128"
57,"125"
58,"128"
59,"132"
60,"140"
61,"118"
62,"144"
63,"123"
64,"117"
65,"108"
66,"134"
67,"95"
68,"116"
69,"107"
70,"116"
71,"141"
72,"149"
73,"150"
74,"158"
75,"167"
76,"154"
77,"144"
78,"158"
79,"160"
80,"170"
81,"240"
82,"377"
83,"605"
84,"872"
85,"1137"
86,"1218"
87,"1199"
88,"994"
89,"761"
90,"502"
91,"371"
92,"217"
93,"135"
94,"126"
95,"105"
96,"108"
97,"125"
98,"113"
99,"118"
100,"114"
101,"127"
102,"132"
103,"109"
104,"108"
105,"101"
106,"106"
107,"108"
108,"122"
109,"144"
110,"135"
111,"148"
112,"187"
113,"194"
114,"225"
115,"199"
116,"196"
117,"206"
118,"204"
119,"187"
120,"180"
121,"151"
122,"195"
123,"180"
124,"199"
125,"235"
126,"283"
127,"396"
128,"516"
129,"714"
130,"984"
131,"1348"
132,"1688"
133,"1902"
134,"1946"
135,"1922"
136,"1772"
137,"1412"
138,"1379"
139,"1357"
140,"1404"
141,"1474"
142,"1482"
143,"1525"
144,"1630"
145,"1769"
146,"1860"
147,"1814"
148,"1601"
149,"1266"
150,"1017"
151,"715"
152,"474"
153,"331"
154,"304"
155,"257"
156,"312"
157,"316"
158,"401"
159,"488"
160,"650"
161,"900"
162,"1257"
163,"1534"
164,"1604"
165,"1662"
166,"1468"
167,"1168"
168,"881"
169,"614"
170,"366"
171,"258"
172,"213"
173,"220"
174,"226"
175,"279"
176,"331"
177,"338"
178,"386"
179,"434"
180,"477"
181,"479"
182,"481"
183,"492"
184,"430"
185,"357"
186,"340"
187,"295"
188,"223"
189,"204"
190,"186"
191,"178"
192,"176"
193,"149"
194,"144"
195,"171"
196,"207"
197,"197"
198,"215"
199,"193"
200,"202"
201,"206"
202,"212"
203,"216"
204,"195"
205,"180"
206,"195"
207,"183"
208,"189"
209,"212"
210,"211"
211,"193"
212,"192"
213,"212"
214,"227"
215,"250"
216,"233"
217,"242"
218,"293"
219,"336"
220,"342"
221,"364"
222,"404"
223,"443"
224,"472"
225,"434"
226,"408"
227,"385"
228,"325"
229,"322"
230,"330"
231,"309"
232,"338"
233,"393"
234,"339"
235,"371"
236,"374"
237,"342"
238,"360"
239,"324"
240,"337"
241,"392"
242,"334"
243,"318"
244,"339"
245,"282"
246,"318"
247,"313"
248,"276"
249,"293"
250,"279"
251,"244"
252,"237"
253,"277"
254,"245"
255,"249"
256,"242"
257,"250"
258,"270"
259,"272"
260,"281"
261,"261"
262,"271"
263,"300"
264,"289"
265,"277"
266,"300"
267,"319"
268,"317"
269,"293"
270,"344"
271,"319"
272,"290"
273,"305"
274,"337"
275,"325"
276,"306"
277,"330"
278,"377"
279,"353"
280,"366"
281,"389"
282,"395"
283,"387"
284,"408"
285,"390"
286,"465"
287,"386"
288,"363"
289,"420"
290,"406"
291,"381"
292,"382"
293,"383"
294,"389"
295,"398"
296,"419"
297,"413"
298,"392"
299,"374"
300,"400"
301,"391"
302,"383"
303,"415"
304,"417"
305,"376"
306,"414"
307,"417"
308,"475"
309,"493"
310,"579"
311,"702"
312,"857"
313,"1091"
314,"1450"
315,"1693"
316,"2025"
317,"2161"
318,"2265"
319,"2054"
320,"1811"
321,"1557"
322,"1232"
323,"943"
324,"760"
325,"541"
326,"482"
327,"429"
328,"408"
329,"417"
330,"425"
331,"445"
332,"434"
333,"422"
334,"454"
335,"459"
336,"434"
337,"425"
338,"456"
339,"466"
340,"463"
341,"494"
342,"536"
343,"523"
344,"523"
345,"525"
346,"628"
347,"620"
348,"717"
349,"713"
350,"743"
351,"741"
352,"724"
353,"657"
354,"635"
355,"634"
356,"627"
357,"665"
358,"633"
359,"702"
360,"631"
361,"815"
362,"764"
363,"864"
364,"801"
365,"974"
366,"940"
367,"1024"
368,"1091"
369,"1206"
370,"1172"
371,"1209"
372,"1237"
373,"1111"
374,"899"
375,"778"
376,"673"
377,"589"
378,"488"
379,"495"
380,"441"
381,"390"
382,"386"
383,"356"
384,"354"
385,"351"
386,"342"
387,"366"
388,"379"
389,"374"
390,"414"
391,"404"
392,"411"
393,"440"
394,"514"
395,"497"
396,"593"
397,"596"
398,"587"
399,"635"
400,"623"
401,"636"
402,"631"
403,"563"
404,"529"
405,"537"
406,"528"
407,"522"
408,"552"
409,"585"
410,"525"
411,"538"
412,"507"
413,"562"
414,"476"
415,"516"
416,"492"
417,"484"
418,"480"
419,"457"
420,"494"
421,"468"
422,"450"
423,"399"
424,"454"
425,"445"
426,"476"
427,"492"
428,"458"
429,"478"
430,"467"
431,"520"
432,"445"
433,"464"
434,"482"
435,"455"
436,"445"
437,"415"
438,"444"
439,"445"
440,"440"
441,"429"
442,"474"
443,"447"
444,"441"
445,"444"
446,"442"
447,"410"
448,"430"
449,"399"
450,"415"
451,"382"
452,"386"
453,"383"
454,"442"
455,"381"
456,"399"
457,"403"
458,"428"
459,"370"
460,"402"
461,"451"
462,"388"
463,"361"
464,"394"
465,"403"
466,"421"
467,"435"
468,"435"
469,"423"
470,"424"
471,"454"
472,"411"
473,"433"
474,"406"
475,"435"
476,"433"
477,"413"
478,"371"
479,"376"
480,"465"
481,"411"
482,"431"
483,"436"
484,"409"
485,"416"
486,"402"
487,"441"
488,"432"
489,"451"
490,"427"
491,"414"
492,"453"
493,"413"
494,"380"
495,"435"
496,"393"
497,"415"
498,"393"
499,"399"
500,"400"
501,"375"
502,"390"
503,"379"
504,"358"
505,"405"
506,"370"
507,"403"
508,"355"
509,"381"
510,"426"
511,"404"
512,"397"
513,"395"
514,"403"
515,"399"
516,"397"
517,"418"
518,"430"
519,"381"
520,"415"
521,"386"
522,"423"
523,"400"
524,"373"
525,"409"
526,"367"
527,"399"
528,"401"
529,"398"
530,"377"
531,"381"
532,"374"
533,"425"
534,"390"
535,"428"
536,"343"
537,"387"
538,"373"
539,"404"
540,"382"
541,"390"
542,"413"
543,"387"
544,"397"
545,"379"
546,"358"
547,"406"
548,"404"
549,"418"
550,"379"
551,"432"
552,"376"
553,"417"
554,"391"
555,"412"
556,"408"
557,"379"
558,"445"
559,"395"
560,"403"
561,"389"
562,"396"
563,"416"
564,"415"
565,"321"
566,"371"
567,"388"
568,"410"
569,"396"
570,"407"
571,"398"
572,"357"
573,"381"
574,"368"
575,"370"
576,"372"
577,"386"
578,"395"
579,"371"
580,"355"
581,"374"
582,"381"
583,"385"
584,"372"
585,"394"
586,"370"
587,"392"
588,"372"
589,"366"
590,"381"
591,"385"
592,"386"
593,"368"
594,"366"
595,"366"
596,"383"
597,"358"
598,"371"
599,"402"
600,"355"
601,"390"
602,"389"
603,"355"
604,"361"
605,"373"
606,"425"
607,"379"
608,"379"
609,"393"
610,"350"
611,"405"
612,"398"
613,"390"
614,"384"
615,"369"
616,"358"
617,"403"
618,"374"
619,"377"
620,"389"
621,"406"
622,"420"
623,"389"
624,"382"
625,"417"
626,"388"
627,"392"
628,"424"
629,"378"
630,"382"
631,"417"
632,"425"
633,"377"
634,"390"
635,"368"
636,"399"
637,"404"
638,"368"
639,"363"
640,"376"
641,"405"
642,"364"
643,"372"
644,"382"
645,"390"
646,"381"
647,"391"
648,"399"
649,"391"
650,"371"
651,"417"
652,"386"
653,"387"
654,"401"
655,"434"
656,"443"
657,"480"
658,"518"
659,"618"
660,"610"
661,"687"
662,"709"
663,"703"
664,"708"
665,"747"
666,"724"
667,"694"
668,"659"
669,"580"
670,"534"
671,"506"
672,"460"
673,"411"
674,"428"
675,"392"
676,"401"
677,"403"
678,"350"
679,"364"
680,"403"
681,"341"
682,"404"
683,"365"
684,"367"
685,"344"
686,"361"
687,"368"
688,"367"
689,"361"
690,"386"
691,"382"
692,"421"
693,"392"
694,"375"
695,"372"
696,"414"
697,"385"
698,"424"
699,"401"
700,"412"
701,"427"
702,"418"
703,"428"
704,"395"
705,"414"
706,"418"
707,"464"
708,"403"
709,"372"
710,"375"
711,"366"
712,"337"
713,"364"
714,"371"
715,"364"
716,"379"
717,"325"
718,"343"
719,"354"
720,"383"
721,"359"
722,"335"
723,"323"
724,"350"
725,"340"
726,"364"
727,"334"
728,"356"
729,"324"
730,"374"
731,"336"
732,"350"
733,"358"
734,"354"
735,"330"
736,"386"
737,"401"
738,"379"
739,"394"
740,"358"
741,"391"
742,"369"
743,"401"
744,"388"
745,"412"
746,"388"
747,"395"
748,"347"
749,"396"
750,"362"
751,"373"
752,"343"
753,"335"
754,"372"
755,"314"
756,"321"
757,"343"
758,"323"
759,"359"
760,"316"
761,"339"
762,"358"
763,"343"
764,"329"
765,"336"
766,"323"
767,"339"
768,"367"
769,"345"
770,"328"
771,"317"
772,"357"
773,"359"
774,"366"
775,"350"
776,"385"
777,"341"
778,"376"
779,"409"
780,"375"
781,"387"
782,"421"
783,"419"
784,"414"
785,"406"
786,"424"
787,"349"
788,"355"
789,"387"
790,"386"
791,"385"
792,"334"
793,"340"
794,"370"
795,"334"
796,"319"
797,"315"
798,"335"
799,"321"
800,"319"
801,"308"
802,"327"
803,"357"
804,"327"
805,"327"
806,"312"
807,"350"
808,"352"
809,"313"
810,"335"
811,"369"
812,"297"
813,"333"
814,"359"
815,"284"
816,"313"
817,"336"
818,"340"
819,"330"
820,"293"
821,"324"
822,"332"
823,"328"
824,"364"
825,"313"
826,"318"
827,"325"
828,"322"
829,"311"
830,"319"
831,"324"
832,"320"
833,"306"
834,"330"
835,"318"
836,"339"
837,"314"
838,"303"
839,"282"
840,"320"
841,"332"
842,"333"
843,"342"
844,"328"
845,"320"
846,"312"
847,"321"
848,"324"
849,"347"
850,"314"
851,"325"
852,"339"
853,"321"
854,"341"
855,"312"
856,"354"
857,"315"
858,"314"
859,"308"
860,"338"
861,"383"
862,"364"
863,"310"
864,"327"
865,"328"
866,"337"
867,"290"
868,"316"
869,"332"
870,"320"
871,"331"
872,"354"
873,"364"
874,"348"
875,"355"
876,"346"
877,"343"
878,"343"
879,"335"
880,"344"
881,"359"
882,"336"
883,"361"
884,"408"
885,"400"
886,"352"
887,"366"
888,"374"
889,"406"
890,"404"
891,"371"
892,"384"
893,"396"
894,"396"
895,"418"
896,"403"
897,"373"
898,"396"
899,"417"
900,"440"
901,"432"
902,"444"
903,"442"
904,"434"
905,"477"
906,"443"
907,"427"
908,"462"
909,"476"
910,"496"
911,"512"
912,"488"
913,"528"
914,"589"
915,"560"
916,"593"
917,"621"
918,"655"
919,"644"
920,"642"
921,"730"
922,"792"
923,"780"
924,"770"
925,"826"
926,"908"
927,"941"
928,"926"
929,"962"
930,"1009"
931,"1020"
932,"1121"
933,"1012"
934,"1098"
935,"1118"
936,"1170"
937,"1141"
938,"1157"
939,"1179"
940,"1104"
941,"1204"
942,"1145"
943,"1149"
944,"1094"
945,"1106"
946,"1101"
947,"993"
948,"968"
949,"969"
950,"970"
951,"941"
952,"917"
953,"829"
954,"793"
955,"776"
956,"732"
957,"718"
958,"706"
959,"678"
960,"657"
961,"607"
962,"573"
963,"595"
964,"570"
965,"537"
966,"515"
967,"519"
968,"441"
969,"454"
970,"450"
971,"426"
972,"412"
973,"399"
974,"424"
975,"417"
976,"363"
977,"340"
978,"386"
979,"373"
980,"336"
981,"345"
982,"375"
983,"350"
984,"327"
985,"344"
986,"321"
987,"378"
988,"358"
989,"412"
990,"338"
991,"390"
992,"415"
993,"434"
994,"486"
995,"519"
996,"558"
997,"649"
998,"637"
999,"642"
1000,"739"
1001,"669"
1002,"650"
1003,"661"
1004,"657"
1005,"687"
1006,"576"
1007,"526"
1008,"536"
1009,"513"
1010,"451"
1011,"400"
1012,"415"
1013,"347"
1014,"331"
1015,"312"
1016,"289"
1017,"314"
1018,"289"
1019,"298"
1020,"269"
1021,"300"
1022,"308"
1023,"306"
1024,"303"
1025,"300"
1026,"332"
1027,"332"
1028,"297"
1029,"334"
1030,"331"
1031,"328"
1032,"335"
1033,"325"
1034,"372"
1035,"373"
1036,"371"
1037,"371"
1038,"394"
1039,"422"
1040,"439"
1041,"478"
1042,"488"
1043,"473"
1044,"499"
1045,"543"
1046,"518"
1047,"557"
1048,"590"
1049,"597"
1050,"560"
1051,"559"
1052,"560"
1053,"550"
1054,"536"
1055,"523"
1056,"501"
1057,"484"
1058,"443"
1059,"401"
1060,"383"
1061,"366"
1062,"333"
1063,"366"
1064,"317"
1065,"298"
1066,"325"
1067,"331"
1068,"345"
1069,"295"
1070,"305"
1071,"285"
1072,"319"
1073,"270"
1074,"260"
1075,"270"
1076,"267"
1077,"270"
1078,"300"
1079,"265"
1080,"271"
1081,"245"
1082,"235"
1083,"231"
1084,"226"
1085,"271"
1086,"245"
1087,"272"
1088,"237"
1089,"228"
1090,"249"
1091,"232"
1092,"224"
1093,"238"
1094,"247"
1095,"209"
1096,"214"
1097,"220"
1098,"213"
1099,"224"
1100,"221"
1101,"234"
1102,"236"
1103,"194"
1104,"197"
1105,"208"
1106,"198"
1107,"239"
1108,"171"
1109,"228"
1110,"205"
1111,"170"
1112,"192"
1113,"214"
1114,"203"
1115,"181"
1116,"197"
1117,"205"
1118,"180"
1119,"219"
1120,"224"
1121,"234"
1122,"231"
1123,"230"
1124,"272"
1125,"254"
1126,"252"
1127,"246"
1128,"252"
1129,"269"
1130,"253"
1131,"246"
1132,"254"
1133,"258"
1134,"259"
1135,"217"
1136,"203"
1137,"189"
1138,"211"
1139,"206"
1140,"201"
1141,"177"
1142,"214"
1143,"196"
1144,"192"
1145,"199"
1146,"219"
1147,"199"
1148,"185"
1149,"203"
1150,"190"
1151,"185"
1152,"186"
1153,"171"
1154,"179"
1155,"190"
1156,"173"
1157,"179"
1158,"171"
1159,"178"
1160,"184"
1161,"185"
1162,"157"
1163,"190"
1164,"175"
1165,"179"
1166,"205"
1167,"194"
1168,"192"
1169,"178"
1170,"183"
1171,"172"
1172,"171"
1173,"199"
1174,"173"
1175,"201"
1176,"175"
1177,"210"
1178,"183"
1179,"164"
1180,"183"
1181,"172"
1182,"184"
1183,"235"
1184,"207"
1185,"197"
1186,"186"
1187,"198"
1188,"185"
1189,"157"
1190,"197"
1191,"167"
1192,"188"
1193,"205"
1194,"175"
1195,"177"
1196,"172"
1197,"152"
1198,"170"
1199,"150"
1200,"159"
1201,"150"
1202,"158"
1203,"178"
1204,"171"
1205,"171"
1206,"153"
1207,"166"
1208,"180"
1209,"174"
1210,"148"
1211,"172"
1212,"161"
1213,"148"
1214,"138"
1215,"148"
1216,"157"
1217,"150"
1218,"155"
1219,"145"
1220,"169"
1221,"151"
1222,"132"
1223,"141"
1224,"139"
1225,"145"
1226,"185"
1227,"152"
1228,"148"
1229,"161"
1230,"153"
1231,"147"
1232,"147"
1233,"167"
1234,"163"
1235,"174"
1236,"150"
1237,"166"
1238,"149"
1239,"155"
1240,"154"
1241,"142"
1242,"157"
1243,"136"
1244,"194"
1245,"156"
1246,"156"
1247,"153"
1248,"155"
1249,"165"
1250,"154"
1251,"151"
1252,"141"
1253,"153"
1254,"152"
1255,"150"
1256,"143"
1257,"145"
1258,"125"
1259,"137"
1260,"163"
1261,"154"
1262,"143"
1263,"146"
1264,"141"
1265,"148"
1266,"156"
1267,"131"
1268,"139"
1269,"136"
1270,"140"
1271,"141"
1272,"151"
1273,"134"
1274,"143"
1275,"136"
1276,"138"
1277,"138"
1278,"146"
1279,"122"
1280,"134"
1281,"133"
1282,"151"
1283,"131"
1284,"139"
1285,"146"
1286,"137"
1287,"137"
1288,"135"
1289,"123"
1290,"139"
1291,"135"
1292,"119"
1293,"129"
1294,"138"
1295,"138"
1296,"143"
1297,"143"
1298,"148"
1299,"130"
1300,"124"
1301,"139"
1302,"136"
1303,"130"
1304,"121"
1305,"117"
1306,"137"
1307,"143"
1308,"127"
1309,"121"
1310,"134"
1311,"116"
1312,"116"
1313,"141"
1314,"99"
1315,"120"
1316,"120"
1317,"121"
1318,"108"
1319,"135"
1320,"137"
1321,"110"
1322,"117"
1323,"137"
1324,"131"
1325,"144"
1326,"126"
1327,"121"
1328,"108"
1329,"117"
1330,"113"
1331,"116"
1332,"114"
1333,"112"
1334,"134"
1335,"122"
1336,"116"
1337,"114"
1338,"107"
1339,"118"
1340,"111"
1341,"120"
1342,"121"
1343,"102"
1344,"132"
1345,"113"
1346,"112"
1347,"107"
1348,"101"
1349,"101"
1350,"120"
1351,"115"
1352,"115"
1353,"106"
1354,"103"
1355,"111"
1356,"105"
1357,"101"
1358,"114"
1359,"105"
1360,"110"
1361,"95"
1362,"101"
1363,"115"
1364,"97"
1365,"114"
1366,"103"
1367,"117"
1368,"114"
1369,"113"
1370,"106"
1371,"110"
1372,"102"
1373,"102"
1374,"112"
1375,"121"
1376,"101"
1377,"104"
1378,"105"
1379,"90"
1380,"114"
1381,"95"
1382,"104"
1383,"110"
1384,"113"
1385,"107"
1386,"86"
1387,"101"
1388,"84"
1389,"92"
1390,"74"
1391,"96"
1392,"101"
1393,"115"
1394,"88"
1395,"101"
1396,"106"
1397,"91"
1398,"99"
1399,"96"
1400,"93"
1401,"88"
1402,"93"
1403,"113"
1404,"92"
1405,"102"
1406,"96"
1407,"84"
1408,"88"
1409,"106"
1410,"88"
1411,"96"
1412,"114"
1413,"92"
1414,"93"
1415,"103"
1416,"83"
1417,"83"
1418,"72"
1419,"110"
1420,"86"
1421,"97"
1422,"74"
1423,"87"
1424,"95"
1425,"88"
1426,"96"
1427,"105"
1428,"98"
1429,"93"
1430,"72"
1431,"84"
1432,"73"
1433,"88"
1434,"67"
1435,"101"
1436,"77"
1437,"83"
1438,"79"
1439,"86"
1440,"69"
1441,"69"
1442,"67"
1443,"88"
1444,"81"
1445,"98"
1446,"70"
1447,"69"
1448,"87"
1449,"90"
1450,"73"
1451,"94"
1452,"70"
1453,"60"
1454,"88"
1455,"79"
1456,"77"
1457,"73"
1458,"77"
1459,"64"
1460,"86"
1461,"63"
1462,"83"
1463,"82"
1464,"90"
1465,"77"
1466,"68"
1467,"63"
1468,"74"
1469,"70"
1470,"64"
1471,"59"
1472,"66"
1473,"63"
1474,"65"
1475,"67"
1476,"71"
1477,"71"
1478,"62"
1479,"73"
1480,"86"
1481,"71"
1482,"82"
1483,"68"
1484,"63"
1485,"64"
1486,"63"
1487,"75"
1488,"75"
1489,"55"
1490,"82"
1491,"69"
1492,"65"
1493,"62"
1494,"73"
1495,"63"
1496,"59"
1497,"56"
1498,"61"
1499,"48"
1500,"73"
1501,"57"
1502,"61"
1503,"42"
1504,"56"
1505,"67"
1506,"48"
1507,"65"
1508,"58"
1509,"56"
1510,"46"
1511,"55"
1512,"61"
1513,"59"
1514,"69"
1515,"68"
1516,"55"
1517,"59"
1518,"63"
1519,"51"
1520,"77"
1521,"61"
1522,"43"
1523,"50"
1524,"64"
1525,"45"
1526,"54"
1527,"48"
1528,"53"
1529,"43"
1530,"60"
1531,"60"
1532,"45"
1533,"50"
1534,"56"
1535,"41"
1536,"53"
1537,"71"
1538,"51"
1539,"48"
1540,"61"
1541,"62"
1542,"50"
1543,"66"
1544,"54"
1545,"45"
1546,"47"
1547,"53"
1548,"47"
1549,"43"
1550,"38"
1551,"48"
1552,"44"
1553,"47"
1554,"51"
1555,"48"
1556,"44"
1557,"30"
1558,"59"
1559,"45"
1560,"47"
1561,"51"
1562,"54"
1563,"48"
1564,"49"
1565,"49"
1566,"49"
1567,"50"
1568,"48"
1569,"42"
1570,"48"
1571,"44"
1572,"57"
1573,"50"
1574,"46"
1575,"42"
1576,"51"
1577,"35"
1578,"51"
1579,"45"
1580,"39"
1581,"40"
1582,"42"
1583,"32"
1584,"31"
1585,"36"
1586,"43"
1587,"36"
1588,"59"
1589,"35"
1590,"32"
1591,"48"
1592,"44"
1593,"31"
1594,"38"
1595,"32"
1596,"26"
1597,"27"
1598,"27"
1599,"34"
1600,"40"
1601,"28"
1602,"45"
1603,"39"
1604,"35"
1605,"28"
1606,"46"
1607,"31"
1608,"37"
1609,"26"
1610,"28"
1611,"37"
1612,"25"
1613,"34"
1614,"31"
1615,"38"
1616,"24"
1617,"24"
1618,"33"
1619,"31"
1620,"28"
1621,"27"
1622,"30"
1623,"35"
1624,"24"
1625,"36"
1626,"28"
1627,"34"
1628,"18"
1629,"30"
1630,"31"
1631,"23"
1632,"27"
1633,"32"
1634,"31"
1635,"23"
1636,"27"
1637,"27"
1638,"19"
1639,"23"
1640,"28"
1641,"28"
1642,"25"
1643,"26"
1644,"27"
1645,"27"
1646,"23"
1647,"23"
1648,"32"
1649,"23"
1650,"28"
1651,"22"
1652,"20"
1653,"14"
1654,"18"
1655,"17"
1656,"21"
1657,"24"
1658,"14"
1659,"22"
1660,"16"
1661,"19"
1662,"19"
1663,"17"
1664,"20"
1665,"17"
1666,"24"
1667,"23"
1668,"14"
1669,"17"
1670,"18"
1671,"20"
1672,"22"
1673,"22"
1674,"15"
1675,"19"
1676,"17"
1677,"14"
1678,"15"
1679,"18"
1680,"13"
1681,"22"
1682,"25"
1683,"12"
1684,"12"
1685,"15"
1686,"9"
1687,"10"
1688,"17"
1689,"14"
1690,"11"
1691,"7"
1692,"11"
1693,"11"
1694,"15"
1695,"16"
1696,"13"
1697,"10"
1698,"12"
1699,"12"
1700,"9"
1701,"12"
1702,"10"
1703,"9"
1704,"13"
1705,"13"
1706,"4"
1707,"12"
1708,"5"
1709,"14"
1710,"8"
1711,"6"
1712,"7"
1713,"7"
1714,"8"
1715,"5"
1716,"6"
1717,"3"
1718,"7"
1719,"4"
1720,"8"
1721,"7"
1722,"4"
1723,"7"
1724,"4"
1725,"1"
1726,"6"
1727,"9"
1728,"8"
1729,"6"
1730,"3"
1731,"7"
1732,"7"
1733,"4"
1734,"4"
1735,"10"
1736,"6"
1737,"4"
1738,"6"
1739,"2"
1740,"1"
1741,"7"
1742,"7"
1743,"4"
1744,"5"
1745,"4"
1746,"4"
1747,"5"
1748,"5"
1749,"4"
1750,"2"
1751,"4"
1752,"3"
1753,"6"
1754,"7"
1755,"3"
1756,"8"
1757,"3"
1758,"1"
1759,"2"
1760,"3"
1761,"3"
1762,"1"
1763,"1"
1764,"6"
1765,"2"
1766,"5"
1767,"4"
1768,"4"
1769,"3"
1770,"6"
1771,"6"
1772,"1"
1773,"4"
1774,"5"
1775,"3"
1776,"4"
1777,"1"
1778,"5"
1779,"1"
1780,"2"
1781,"1"
1782,"2"
1783,"1"
1784,"2"
1785,"3"
1786,"3"
1787,"0"
1788,"1"
1789,"3"
1790,"3"
1791,"1"
1792,"2"
1793,"2"
1794,"1"
1795,"1"
1796,"3"
1797,"3"
1798,"1"
1799,"5"
1800,"1"
1801,"1"
1802,"4"
1803,"2"
1804,"3"
1805,"0"
1806,"3"
1807,"2"
1808,"0"
1809,"1"
1810,"2"
1811,"1"
1812,"1"
1813,"0"
1814,"4"
1815,"1"
1816,"2"
1817,"1"
1818,"0"
1819,"1"
1820,"1"
1821,"1"
1822,"3"
1823,"1"
1824,"4"
1825,"0"
1826,"2"
1827,"1"
1828,"2"
1829,"0"
1830,"0"
1831,"1"
1832,"3"
