Bruker AXS Handheld Inc. S1PXRF Spectrum 
Label,"L1-4A 1phi 1"
Duration Time,60.08
Ambient Temperature,"99.4"
Detector Temperature,"-15.0"
Valid Accumulated Counts,"651086"
Raw Accumulated Counts,"673891"
Valid Count Last Packet,"10455"
Raw Count Last Packet,"10777"
Live Time,58.457001
HV DAC,171
HV ADC,40.000000
Filament DAC,200
Filament ADC,5.000000
Pulse Length,201
Pulse Period,254
Filter,2
eV per channel,19.7856
Number of Channels,2048
Vacuum,753
Channel#,Intensity
0,"1780"
1,"1478"
2,"964"
3,"526"
4,"209"
5,"71"
6,"21"
7,"4"
8,"0"
9,"0"
10,"0"
11,"0"
12,"0"
13,"0"
14,"1"
15,"0"
16,"0"
17,"0"
18,"0"
19,"0"
20,"0"
21,"2"
22,"33"
23,"105"
24,"188"
25,"165"
26,"187"
27,"176"
28,"166"
29,"162"
30,"189"
31,"169"
32,"158"
33,"161"
34,"178"
35,"139"
36,"158"
37,"155"
38,"169"
39,"176"
40,"152"
41,"145"
42,"164"
43,"140"
44,"166"
45,"167"
46,"151"
47,"160"
48,"162"
49,"153"
50,"168"
51,"134"
52,"128"
53,"144"
54,"124"
55,"160"
56,"143"
57,"164"
58,"142"
59,"136"
60,"159"
61,"129"
62,"158"
63,"140"
64,"123"
65,"132"
66,"102"
67,"138"
68,"153"
69,"122"
70,"146"
71,"168"
72,"197"
73,"206"
74,"201"
75,"223"
76,"225"
77,"185"
78,"190"
79,"165"
80,"197"
81,"303"
82,"462"
83,"725"
84,"1010"
85,"1321"
86,"1516"
87,"1420"
88,"1258"
89,"845"
90,"580"
91,"390"
92,"237"
93,"200"
94,"143"
95,"160"
96,"127"
97,"123"
98,"164"
99,"152"
100,"145"
101,"123"
102,"122"
103,"79"
104,"125"
105,"126"
106,"115"
107,"129"
108,"147"
109,"130"
110,"137"
111,"138"
112,"186"
113,"213"
114,"229"
115,"243"
116,"204"
117,"219"
118,"186"
119,"193"
120,"179"
121,"170"
122,"177"
123,"194"
124,"196"
125,"270"
126,"321"
127,"420"
128,"596"
129,"812"
130,"1119"
131,"1491"
132,"1780"
133,"2034"
134,"2024"
135,"1854"
136,"1640"
137,"1508"
138,"1316"
139,"1366"
140,"1351"
141,"1400"
142,"1408"
143,"1513"
144,"1660"
145,"1745"
146,"1865"
147,"1736"
148,"1584"
149,"1322"
150,"965"
151,"707"
152,"523"
153,"372"
154,"314"
155,"297"
156,"353"
157,"400"
158,"446"
159,"646"
160,"978"
161,"1385"
162,"1757"
163,"2281"
164,"2484"
165,"2488"
166,"2232"
167,"1738"
168,"1236"
169,"861"
170,"482"
171,"343"
172,"273"
173,"218"
174,"315"
175,"378"
176,"456"
177,"569"
178,"661"
179,"781"
180,"879"
181,"978"
182,"1034"
183,"1042"
184,"1040"
185,"862"
186,"698"
187,"491"
188,"374"
189,"257"
190,"216"
191,"194"
192,"208"
193,"195"
194,"198"
195,"225"
196,"246"
197,"270"
198,"341"
199,"307"
200,"324"
201,"275"
202,"275"
203,"251"
204,"226"
205,"191"
206,"186"
207,"197"
208,"194"
209,"196"
210,"201"
211,"201"
212,"180"
213,"209"
214,"226"
215,"213"
216,"207"
217,"258"
218,"266"
219,"259"
220,"357"
221,"405"
222,"463"
223,"513"
224,"464"
225,"471"
226,"418"
227,"374"
228,"302"
229,"279"
230,"274"
231,"261"
232,"278"
233,"270"
234,"277"
235,"296"
236,"301"
237,"335"
238,"307"
239,"305"
240,"334"
241,"354"
242,"333"
243,"340"
244,"354"
245,"352"
246,"349"
247,"342"
248,"316"
249,"347"
250,"323"
251,"319"
252,"303"
253,"316"
254,"335"
255,"335"
256,"353"
257,"356"
258,"357"
259,"366"
260,"375"
261,"368"
262,"396"
263,"335"
264,"383"
265,"432"
266,"358"
267,"385"
268,"352"
269,"359"
270,"355"
271,"342"
272,"367"
273,"359"
274,"358"
275,"332"
276,"336"
277,"341"
278,"347"
279,"320"
280,"352"
281,"360"
282,"368"
283,"376"
284,"369"
285,"376"
286,"365"
287,"377"
288,"372"
289,"395"
290,"387"
291,"445"
292,"439"
293,"454"
294,"453"
295,"512"
296,"429"
297,"437"
298,"403"
299,"442"
300,"408"
301,"397"
302,"429"
303,"390"
304,"396"
305,"397"
306,"436"
307,"443"
308,"490"
309,"554"
310,"618"
311,"659"
312,"828"
313,"1057"
314,"1278"
315,"1549"
316,"1806"
317,"1946"
318,"2006"
319,"1918"
320,"1732"
321,"1460"
322,"1142"
323,"900"
324,"703"
325,"619"
326,"502"
327,"492"
328,"524"
329,"505"
330,"460"
331,"444"
332,"491"
333,"450"
334,"490"
335,"524"
336,"463"
337,"477"
338,"468"
339,"454"
340,"480"
341,"488"
342,"461"
343,"493"
344,"514"
345,"540"
346,"571"
347,"649"
348,"667"
349,"668"
350,"712"
351,"759"
352,"711"
353,"717"
354,"640"
355,"686"
356,"675"
357,"647"
358,"708"
359,"779"
360,"785"
361,"768"
362,"852"
363,"847"
364,"866"
365,"934"
366,"991"
367,"1082"
368,"1182"
369,"1280"
370,"1343"
371,"1281"
372,"1194"
373,"1115"
374,"988"
375,"843"
376,"720"
377,"615"
378,"541"
379,"516"
380,"460"
381,"413"
382,"393"
383,"383"
384,"419"
385,"398"
386,"438"
387,"453"
388,"424"
389,"436"
390,"454"
391,"475"
392,"478"
393,"548"
394,"572"
395,"586"
396,"666"
397,"692"
398,"703"
399,"704"
400,"733"
401,"734"
402,"671"
403,"659"
404,"557"
405,"595"
406,"605"
407,"579"
408,"586"
409,"571"
410,"565"
411,"541"
412,"614"
413,"523"
414,"505"
415,"517"
416,"488"
417,"459"
418,"443"
419,"460"
420,"443"
421,"439"
422,"464"
423,"427"
424,"436"
425,"494"
426,"470"
427,"472"
428,"476"
429,"472"
430,"488"
431,"450"
432,"471"
433,"525"
434,"538"
435,"519"
436,"492"
437,"519"
438,"551"
439,"505"
440,"558"
441,"547"
442,"558"
443,"525"
444,"552"
445,"526"
446,"535"
447,"502"
448,"530"
449,"492"
450,"489"
451,"512"
452,"531"
453,"541"
454,"556"
455,"514"
456,"492"
457,"514"
458,"502"
459,"514"
460,"513"
461,"490"
462,"542"
463,"531"
464,"532"
465,"512"
466,"477"
467,"500"
468,"497"
469,"499"
470,"494"
471,"502"
472,"503"
473,"484"
474,"444"
475,"491"
476,"477"
477,"494"
478,"503"
479,"461"
480,"537"
481,"494"
482,"486"
483,"506"
484,"476"
485,"507"
486,"490"
487,"472"
488,"480"
489,"474"
490,"503"
491,"539"
492,"524"
493,"468"
494,"502"
495,"486"
496,"460"
497,"503"
498,"529"
499,"497"
500,"536"
501,"477"
502,"569"
503,"525"
504,"506"
505,"481"
506,"472"
507,"509"
508,"489"
509,"511"
510,"459"
511,"496"
512,"492"
513,"534"
514,"514"
515,"486"
516,"498"
517,"502"
518,"471"
519,"516"
520,"522"
521,"545"
522,"527"
523,"523"
524,"526"
525,"526"
526,"520"
527,"505"
528,"473"
529,"495"
530,"515"
531,"500"
532,"475"
533,"477"
534,"485"
535,"502"
536,"459"
537,"499"
538,"455"
539,"474"
540,"450"
541,"447"
542,"455"
543,"477"
544,"502"
545,"467"
546,"505"
547,"489"
548,"448"
549,"462"
550,"476"
551,"481"
552,"470"
553,"488"
554,"541"
555,"493"
556,"494"
557,"518"
558,"493"
559,"492"
560,"508"
561,"496"
562,"473"
563,"521"
564,"464"
565,"470"
566,"461"
567,"462"
568,"502"
569,"514"
570,"480"
571,"521"
572,"495"
573,"528"
574,"505"
575,"482"
576,"480"
577,"460"
578,"474"
579,"462"
580,"498"
581,"456"
582,"454"
583,"491"
584,"452"
585,"504"
586,"472"
587,"492"
588,"454"
589,"495"
590,"465"
591,"505"
592,"474"
593,"497"
594,"484"
595,"488"
596,"491"
597,"486"
598,"461"
599,"474"
600,"485"
601,"466"
602,"477"
603,"445"
604,"487"
605,"484"
606,"484"
607,"475"
608,"485"
609,"478"
610,"517"
611,"462"
612,"495"
613,"508"
614,"486"
615,"483"
616,"436"
617,"499"
618,"426"
619,"492"
620,"491"
621,"492"
622,"506"
623,"502"
624,"521"
625,"479"
626,"475"
627,"492"
628,"504"
629,"499"
630,"485"
631,"476"
632,"466"
633,"493"
634,"467"
635,"509"
636,"466"
637,"480"
638,"473"
639,"459"
640,"493"
641,"447"
642,"458"
643,"469"
644,"500"
645,"516"
646,"490"
647,"463"
648,"478"
649,"493"
650,"495"
651,"496"
652,"454"
653,"466"
654,"523"
655,"519"
656,"575"
657,"608"
658,"654"
659,"671"
660,"792"
661,"806"
662,"914"
663,"887"
664,"904"
665,"915"
666,"868"
667,"843"
668,"817"
669,"717"
670,"679"
671,"634"
672,"568"
673,"500"
674,"542"
675,"523"
676,"498"
677,"496"
678,"468"
679,"486"
680,"473"
681,"491"
682,"482"
683,"472"
684,"517"
685,"509"
686,"487"
687,"469"
688,"489"
689,"472"
690,"507"
691,"487"
692,"533"
693,"536"
694,"617"
695,"616"
696,"709"
697,"774"
698,"848"
699,"898"
700,"924"
701,"965"
702,"1082"
703,"995"
704,"964"
705,"923"
706,"852"
707,"829"
708,"764"
709,"641"
710,"561"
711,"564"
712,"508"
713,"505"
714,"493"
715,"532"
716,"484"
717,"441"
718,"453"
719,"438"
720,"480"
721,"467"
722,"460"
723,"421"
724,"402"
725,"427"
726,"452"
727,"480"
728,"430"
729,"419"
730,"411"
731,"429"
732,"400"
733,"447"
734,"422"
735,"442"
736,"452"
737,"463"
738,"478"
739,"443"
740,"520"
741,"526"
742,"494"
743,"495"
744,"504"
745,"495"
746,"502"
747,"459"
748,"491"
749,"455"
750,"463"
751,"450"
752,"445"
753,"468"
754,"457"
755,"444"
756,"450"
757,"443"
758,"429"
759,"425"
760,"412"
761,"413"
762,"458"
763,"402"
764,"433"
765,"444"
766,"436"
767,"448"
768,"395"
769,"418"
770,"467"
771,"463"
772,"426"
773,"414"
774,"428"
775,"450"
776,"436"
777,"486"
778,"473"
779,"458"
780,"479"
781,"554"
782,"531"
783,"543"
784,"577"
785,"554"
786,"556"
787,"535"
788,"506"
789,"526"
790,"512"
791,"475"
792,"432"
793,"490"
794,"477"
795,"442"
796,"429"
797,"426"
798,"415"
799,"386"
800,"434"
801,"430"
802,"427"
803,"429"
804,"411"
805,"444"
806,"430"
807,"430"
808,"375"
809,"395"
810,"366"
811,"385"
812,"381"
813,"395"
814,"382"
815,"407"
816,"420"
817,"412"
818,"406"
819,"419"
820,"409"
821,"379"
822,"414"
823,"410"
824,"403"
825,"410"
826,"396"
827,"406"
828,"396"
829,"402"
830,"474"
831,"413"
832,"406"
833,"383"
834,"390"
835,"385"
836,"407"
837,"408"
838,"388"
839,"375"
840,"409"
841,"418"
842,"379"
843,"430"
844,"413"
845,"406"
846,"422"
847,"424"
848,"421"
849,"420"
850,"405"
851,"411"
852,"424"
853,"401"
854,"414"
855,"411"
856,"427"
857,"407"
858,"392"
859,"422"
860,"427"
861,"395"
862,"371"
863,"374"
864,"426"
865,"390"
866,"432"
867,"405"
868,"408"
869,"433"
870,"428"
871,"414"
872,"421"
873,"417"
874,"423"
875,"434"
876,"444"
877,"455"
878,"433"
879,"433"
880,"437"
881,"465"
882,"429"
883,"421"
884,"459"
885,"452"
886,"446"
887,"485"
888,"456"
889,"462"
890,"445"
891,"448"
892,"474"
893,"423"
894,"471"
895,"457"
896,"492"
897,"464"
898,"487"
899,"472"
900,"496"
901,"543"
902,"537"
903,"519"
904,"520"
905,"533"
906,"545"
907,"591"
908,"539"
909,"625"
910,"574"
911,"612"
912,"631"
913,"653"
914,"703"
915,"653"
916,"707"
917,"748"
918,"793"
919,"804"
920,"820"
921,"835"
922,"932"
923,"929"
924,"1026"
925,"1014"
926,"1041"
927,"1088"
928,"1143"
929,"1183"
930,"1239"
931,"1219"
932,"1318"
933,"1337"
934,"1312"
935,"1381"
936,"1415"
937,"1432"
938,"1417"
939,"1430"
940,"1411"
941,"1373"
942,"1393"
943,"1356"
944,"1343"
945,"1321"
946,"1375"
947,"1203"
948,"1209"
949,"1191"
950,"1181"
951,"1049"
952,"1080"
953,"1028"
954,"983"
955,"934"
956,"913"
957,"860"
958,"776"
959,"785"
960,"801"
961,"748"
962,"703"
963,"614"
964,"637"
965,"598"
966,"620"
967,"594"
968,"581"
969,"547"
970,"520"
971,"543"
972,"514"
973,"495"
974,"468"
975,"475"
976,"461"
977,"452"
978,"406"
979,"451"
980,"397"
981,"462"
982,"417"
983,"411"
984,"427"
985,"390"
986,"417"
987,"452"
988,"451"
989,"451"
990,"520"
991,"507"
992,"527"
993,"566"
994,"633"
995,"667"
996,"743"
997,"718"
998,"784"
