Bruker AXS Handheld Inc. S1PXRF Spectrum 
Label,"L3-2A 1phi 1"
Duration Time,60.034
Ambient Temperature,"96.7"
Detector Temperature,"-15.5"
Valid Accumulated Counts,"707900"
Raw Accumulated Counts,"733520"
Valid Count Last Packet,"11153"
Raw Count Last Packet,"11584"
Live Time,58.291973
HV DAC,171
HV ADC,40.000000
Filament DAC,200
Filament ADC,5.000000
Pulse Length,201
Pulse Period,254
Filter,2
eV per channel,19.7984
Number of Channels,2048
Vacuum,763
Channel#,Intensity
0,"1681"
1,"1470"
2,"985"
3,"467"
4,"207"
5,"64"
6,"19"
7,"7"
8,"1"
9,"0"
10,"0"
11,"1"
12,"0"
13,"1"
14,"0"
15,"0"
16,"0"
17,"0"
18,"0"
19,"0"
20,"0"
21,"6"
22,"35"
23,"89"
24,"162"
25,"172"
26,"215"
27,"188"
28,"190"
29,"190"
30,"182"
31,"174"
32,"157"
33,"182"
34,"181"
35,"192"
36,"169"
37,"165"
38,"157"
39,"150"
40,"166"
41,"154"
42,"156"
43,"147"
44,"150"
45,"142"
46,"183"
47,"179"
48,"147"
49,"164"
50,"134"
51,"154"
52,"171"
53,"144"
54,"151"
55,"138"
56,"160"
57,"159"
58,"152"
59,"155"
60,"124"
61,"141"
62,"161"
63,"151"
64,"140"
65,"124"
66,"132"
67,"140"
68,"130"
69,"151"
70,"173"
71,"178"
72,"219"
73,"231"
74,"267"
75,"232"
76,"233"
77,"227"
78,"205"
79,"208"
80,"224"
81,"317"
82,"475"
83,"755"
84,"1084"
85,"1413"
86,"1614"
87,"1515"
88,"1298"
89,"1005"
90,"710"
91,"407"
92,"299"
93,"192"
94,"162"
95,"139"
96,"134"
97,"131"
98,"134"
99,"134"
100,"139"
101,"136"
102,"129"
103,"123"
104,"126"
105,"119"
106,"124"
107,"120"
108,"140"
109,"141"
110,"132"
111,"159"
112,"170"
113,"214"
114,"214"
115,"248"
116,"220"
117,"226"
118,"211"
119,"195"
120,"201"
121,"201"
122,"198"
123,"183"
124,"210"
125,"235"
126,"270"
127,"374"
128,"498"
129,"702"
130,"990"
131,"1308"
132,"1662"
133,"1878"
134,"1900"
135,"1844"
136,"1697"
137,"1446"
138,"1318"
139,"1259"
140,"1373"
141,"1357"
142,"1456"
143,"1410"
144,"1617"
145,"1699"
146,"1804"
147,"1734"
148,"1527"
149,"1312"
150,"1017"
151,"678"
152,"519"
153,"394"
154,"321"
155,"349"
156,"373"
157,"451"
158,"558"
159,"828"
160,"1282"
161,"1898"
162,"2678"
163,"3249"
164,"3620"
165,"3619"
166,"3244"
167,"2592"
168,"1740"
169,"1158"
170,"688"
171,"407"
172,"322"
173,"265"
174,"331"
175,"449"
176,"536"
177,"697"
178,"713"
179,"816"
180,"809"
181,"744"
182,"727"
183,"680"
184,"613"
185,"496"
186,"419"
187,"323"
188,"278"
189,"188"
190,"209"
191,"193"
192,"178"
193,"169"
194,"162"
195,"199"
196,"196"
197,"197"
198,"209"
199,"256"
200,"237"
201,"224"
202,"232"
203,"232"
204,"199"
205,"234"
206,"211"
207,"204"
208,"216"
209,"208"
210,"209"
211,"230"
212,"227"
213,"218"
214,"219"
215,"228"
216,"241"
217,"267"
218,"282"
219,"321"
220,"431"
221,"525"
222,"574"
223,"596"
224,"670"
225,"611"
226,"541"
227,"439"
228,"420"
229,"341"
230,"330"
231,"292"
232,"252"
233,"266"
234,"259"
235,"287"
236,"277"
237,"278"
238,"276"
239,"307"
240,"286"
241,"340"
242,"340"
243,"379"
244,"399"
245,"348"
246,"393"
247,"386"
248,"383"
249,"351"
250,"298"
251,"322"
252,"333"
253,"334"
254,"355"
255,"308"
256,"343"
257,"356"
258,"372"
259,"380"
260,"337"
261,"374"
262,"319"
263,"336"
264,"338"
265,"336"
266,"364"
267,"368"
268,"360"
269,"390"
270,"380"
271,"390"
272,"365"
273,"353"
274,"372"
275,"387"
276,"366"
277,"373"
278,"369"
279,"391"
280,"384"
281,"374"
282,"409"
283,"415"
284,"409"
285,"374"
286,"364"
287,"407"
288,"422"
289,"435"
290,"458"
291,"438"
292,"449"
293,"460"
294,"476"
295,"452"
296,"446"
297,"449"
298,"428"
299,"432"
300,"427"
301,"427"
302,"429"
303,"433"
304,"411"
305,"443"
306,"410"
307,"474"
308,"498"
309,"590"
310,"687"
311,"902"
312,"1270"
313,"1746"
314,"2361"
315,"3004"
316,"3533"
317,"3930"
318,"4036"
319,"3808"
320,"3318"
321,"2587"
322,"2038"
323,"1453"
324,"1103"
325,"805"
326,"617"
327,"562"
328,"504"
329,"507"
330,"453"
331,"433"
332,"501"
333,"468"
334,"460"
335,"486"
336,"493"
337,"491"
338,"475"
339,"484"
340,"536"
341,"543"
342,"550"
343,"616"
344,"626"
345,"683"
346,"798"
347,"804"
348,"971"
349,"1032"
350,"1006"
351,"1010"
352,"928"
353,"878"
354,"821"
355,"800"
356,"799"
357,"748"
358,"793"
359,"748"
360,"742"
361,"832"
362,"931"
363,"937"
364,"952"
365,"941"
366,"1100"
367,"1132"
368,"1247"
369,"1224"
370,"1367"
371,"1296"
372,"1267"
373,"1227"
374,"991"
375,"902"
376,"698"
377,"643"
378,"538"
379,"501"
380,"476"
381,"456"
382,"457"
383,"428"
384,"455"
385,"423"
386,"432"
387,"421"
388,"431"
389,"455"
390,"467"
391,"543"
392,"460"
393,"549"
394,"576"
395,"575"
396,"601"
397,"714"
398,"706"
399,"749"
400,"729"
401,"682"
402,"682"
403,"659"
404,"654"
405,"623"
406,"611"
407,"602"
408,"619"
409,"590"
410,"625"
411,"599"
412,"633"
413,"590"
414,"569"
415,"553"
416,"517"
417,"541"
418,"492"
419,"488"
420,"534"
421,"482"
422,"468"
423,"531"
424,"467"
425,"496"
426,"583"
427,"544"
428,"553"
429,"570"
430,"569"
431,"574"
432,"561"
433,"513"
434,"511"
435,"489"
436,"475"
437,"507"
438,"533"
439,"508"
440,"518"
441,"541"
442,"521"
443,"505"
444,"533"
445,"479"
446,"504"
447,"551"
448,"506"
449,"518"
450,"504"
451,"500"
452,"516"
453,"534"
454,"555"
455,"606"
456,"554"
457,"587"
458,"573"
459,"599"
460,"508"
461,"578"
462,"570"
463,"511"
464,"521"
465,"563"
466,"522"
467,"552"
468,"471"
469,"549"
470,"514"
471,"529"
472,"529"
473,"558"
474,"497"
475,"522"
476,"511"
477,"563"
478,"534"
479,"503"
480,"518"
481,"500"
482,"536"
483,"516"
484,"523"
485,"522"
486,"509"
487,"545"
488,"516"
489,"537"
490,"492"
491,"545"
492,"557"
493,"509"
494,"530"
495,"521"
496,"541"
497,"490"
498,"552"
499,"515"
500,"513"
501,"484"
502,"525"
503,"545"
504,"534"
505,"543"
506,"525"
507,"499"
508,"507"
509,"544"
510,"526"
511,"520"
512,"502"
513,"469"
514,"518"
515,"494"
516,"538"
517,"497"
518,"543"
519,"553"
520,"556"
521,"497"
522,"572"
523,"585"
524,"568"
525,"558"
526,"536"
527,"536"
528,"514"
529,"511"
530,"502"
531,"522"
532,"523"
533,"516"
534,"536"
535,"483"
536,"487"
537,"487"
538,"474"
539,"502"
540,"527"
541,"523"
542,"506"
543,"514"
544,"502"
545,"492"
546,"527"
547,"523"
548,"516"
549,"503"
550,"536"
551,"499"
552,"494"
553,"496"
554,"488"
555,"489"
556,"510"
557,"472"
558,"472"
559,"516"
560,"500"
561,"498"
562,"582"
563,"512"
564,"518"
565,"467"
566,"509"
567,"493"
568,"511"
569,"520"
570,"497"
571,"493"
572,"542"
573,"467"
574,"488"
575,"510"
576,"522"
577,"476"
578,"505"
579,"472"
580,"482"
581,"503"
582,"487"
583,"515"
584,"481"
585,"512"
586,"476"
587,"518"
588,"530"
589,"530"
590,"493"
591,"453"
592,"518"
593,"528"
594,"527"
595,"501"
596,"522"
597,"486"
598,"497"
599,"551"
600,"522"
601,"497"
602,"493"
603,"463"
604,"507"
605,"524"
606,"469"
607,"516"
608,"483"
609,"479"
610,"488"
611,"495"
612,"527"
613,"485"
614,"496"
615,"517"
616,"505"
617,"485"
618,"525"
619,"512"
620,"537"
621,"570"
622,"557"
623,"522"
624,"532"
625,"529"
626,"521"
627,"530"
628,"526"
629,"581"
630,"516"
631,"517"
632,"528"
633,"526"
634,"532"
635,"503"
636,"525"
637,"486"
638,"526"
639,"526"
640,"531"
641,"548"
642,"503"
643,"528"
644,"499"
645,"524"
646,"504"
647,"533"
648,"522"
649,"502"
650,"524"
651,"552"
652,"574"
653,"576"
654,"572"
655,"664"
656,"727"
657,"791"
658,"925"
659,"984"
660,"1158"
661,"1289"
662,"1346"
663,"1483"
664,"1553"
665,"1410"
666,"1437"
667,"1315"
668,"1218"
669,"1017"
670,"907"
671,"801"
672,"728"
673,"605"
674,"608"
675,"577"
676,"514"
677,"567"
678,"543"
679,"522"
680,"483"
681,"485"
682,"513"
683,"539"
684,"491"
685,"479"
686,"504"
687,"505"
688,"525"
689,"508"
690,"516"
691,"471"
692,"488"
693,"476"
694,"519"
695,"518"
696,"537"
697,"609"
698,"634"
699,"610"
700,"643"
701,"691"
702,"662"
703,"724"
704,"692"
705,"626"
706,"658"
707,"569"
708,"592"
709,"547"
710,"511"
711,"497"
712,"494"
713,"485"
714,"493"
715,"482"
716,"456"
717,"506"
718,"459"
719,"478"
720,"511"
721,"487"
722,"498"
723,"499"
724,"498"
725,"460"
726,"510"
727,"486"
728,"485"
729,"470"
730,"490"
731,"497"
732,"491"
733,"495"
734,"503"
735,"502"
736,"483"
737,"534"
738,"521"
739,"577"
740,"617"
741,"619"
742,"609"
743,"604"
744,"572"
745,"577"
746,"581"
747,"604"
748,"541"
749,"545"
750,"503"
751,"509"
752,"491"
753,"490"
754,"495"
755,"481"
756,"456"
757,"479"
758,"440"
759,"451"
760,"442"
761,"474"
762,"449"
763,"453"
764,"428"
765,"458"
766,"444"
767,"460"
768,"450"
769,"462"
770,"441"
771,"454"
772,"482"
773,"490"
774,"438"
775,"539"
776,"493"
777,"549"
778,"545"
779,"546"
780,"575"
781,"587"
782,"628"
783,"584"
784,"607"
785,"588"
786,"535"
787,"534"
788,"534"
789,"498"
790,"489"
791,"470"
792,"492"
793,"493"
794,"442"
795,"443"
796,"424"
797,"457"
798,"433"
799,"429"
800,"460"
801,"438"
802,"387"
803,"444"
804,"396"
805,"485"
806,"388"
807,"444"
808,"465"
809,"455"
810,"428"
811,"434"
812,"445"
813,"426"
814,"481"
815,"472"
816,"469"
817,"462"
818,"465"
819,"402"
820,"433"
821,"447"
822,"429"
823,"440"
824,"457"
825,"423"
826,"442"
827,"452"
828,"461"
829,"437"
830,"450"
831,"447"
832,"426"
833,"424"
834,"403"
835,"431"
836,"426"
837,"419"
838,"454"
839,"414"
840,"401"
841,"415"
842,"404"
843,"443"
844,"445"
845,"426"
846,"431"
847,"423"
848,"407"
849,"434"
850,"373"
851,"401"
852,"430"
853,"413"
854,"462"
855,"455"
856,"461"
857,"429"
858,"436"
859,"409"
860,"445"
861,"429"
862,"433"
863,"438"
864,"429"
865,"423"
866,"456"
867,"414"
868,"471"
869,"481"
870,"479"
871,"459"
872,"455"
873,"466"
874,"448"
875,"444"
876,"484"
877,"463"
878,"505"
879,"501"
880,"465"
881,"469"
882,"492"
883,"492"
884,"449"
885,"479"
886,"485"
887,"492"
888,"495"
889,"507"
890,"461"
891,"471"
892,"540"
893,"502"
894,"489"
895,"527"
896,"531"
897,"501"
898,"566"
899,"543"
900,"528"
901,"541"
902,"527"
903,"592"
904,"527"
905,"604"
906,"576"
907,"582"
908,"617"
909,"618"
910,"673"
911,"682"
912,"652"
913,"699"
914,"709"
915,"738"
916,"709"
917,"827"
918,"783"
919,"762"
920,"842"
921,"872"
922,"991"
923,"1028"
924,"1080"
925,"1108"
926,"1067"
927,"1142"
928,"1185"
929,"1130"
930,"1309"
931,"1342"
932,"1374"
933,"1368"
934,"1472"
935,"1436"
936,"1520"
937,"1459"
938,"1476"
939,"1507"
940,"1510"
941,"1501"
942,"1445"
943,"1544"
944,"1430"
945,"1383"
946,"1401"
947,"1389"
948,"1284"
949,"1254"
950,"1269"
951,"1192"
952,"1268"
953,"1114"
954,"1055"
955,"1060"
956,"964"
957,"948"
958,"901"
959,"905"
960,"824"
961,"776"
962,"795"
963,"721"
964,"677"
965,"667"
966,"637"
967,"666"
968,"602"
969,"613"
970,"570"
971,"555"
972,"523"
973,"520"
974,"516"
975,"505"
976,"493"
977,"449"
978,"428"
979,"474"
980,"476"
981,"454"
982,"445"
983,"408"
984,"441"
985,"450"
986,"446"
987,"475"
988,"474"
989,"469"
990,"506"
991,"532"
992,"548"
993,"645"
994,"678"
995,"660"
996,"783"
997,"779"
998,"868"
999,"885"
1000,"980"
1001,"910"
1002,"986"
1003,"956"
1004,"931"
1005,"880"
1006,"824"
1007,"780"
1008,"707"
1009,"712"
1010,"616"
1011,"556"
1012,"449"
1013,"451"
1014,"448"
1015,"386"
1016,"404"
1017,"362"
1018,"396"
1019,"361"
1020,"387"
1021,"376"
1022,"380"
1023,"391"
1024,"372"
1025,"372"
1026,"383"
1027,"398"
1028,"375"
1029,"373"
1030,"401"
1031,"389"
1032,"415"
1033,"410"
1034,"444"
1035,"417"
1036,"433"
1037,"474"
1038,"482"
1039,"479"
1040,"540"
1041,"596"
1042,"597"
1043,"642"
1044,"636"
1045,"652"
1046,"664"
1047,"672"
1048,"705"
1049,"671"
1050,"701"
1051,"674"
1052,"672"
1053,"629"
1054,"657"
1055,"645"
1056,"590"
1057,"596"
1058,"548"
1059,"506"
1060,"539"
1061,"440"
1062,"463"
1063,"450"
1064,"409"
1065,"412"
1066,"429"
1067,"446"
1068,"400"
1069,"390"
1070,"367"
1071,"364"
1072,"412"
1073,"365"
1074,"326"
1075,"326"
1076,"346"
1077,"342"
1078,"330"
1079,"318"
1080,"330"
1081,"316"
1082,"312"
1083,"317"
1084,"321"
1085,"322"
1086,"282"
1087,"303"
1088,"308"
1089,"277"
1090,"302"
1091,"290"
1092,"289"
1093,"277"
1094,"298"
1095,"294"
1096,"273"
1097,"265"
1098,"267"
1099,"265"
1100,"267"
1101,"290"
1102,"265"
1103,"268"
1104,"266"
1105,"268"
1106,"259"
1107,"229"
1108,"237"
1109,"284"
1110,"263"
1111,"276"
1112,"243"
1113,"238"
1114,"253"
1115,"267"
1116,"261"
1117,"235"
1118,"278"
1119,"267"
1120,"272"
1121,"287"
1122,"290"
1123,"291"
1124,"311"
1125,"318"
1126,"325"
1127,"321"
1128,"336"
1129,"314"
1130,"279"
1131,"330"
1132,"333"
1133,"339"
1134,"290"
1135,"270"
1136,"249"
1137,"263"
1138,"271"
1139,"267"
1140,"252"
1141,"242"
1142,"213"
1143,"254"
1144,"255"
1145,"252"
1146,"237"
1147,"236"
1148,"226"
1149,"230"
1150,"242"
1151,"237"
1152,"244"
1153,"247"
1154,"236"
1155,"227"
1156,"235"
1157,"203"
1158,"234"
1159,"226"
1160,"222"
1161,"201"
1162,"245"
1163,"223"
1164,"215"
1165,"208"
1166,"257"
1167,"209"
1168,"250"
1169,"189"
1170,"215"
1171,"208"
1172,"190"
1173,"203"
1174,"233"
1175,"227"
1176,"191"
1177,"241"
1178,"217"
1179,"220"
1180,"233"
1181,"213"
1182,"228"
1183,"275"
1184,"234"
1185,"228"
1186,"207"
1187,"200"
1188,"236"
1189,"225"
1190,"205"
1191,"203"
1192,"225"
1193,"218"
1194,"221"
1195,"186"
1196,"244"
1197,"212"
1198,"213"
1199,"218"
1200,"211"
1201,"184"
1202,"189"
1203,"197"
1204,"177"
1205,"200"
1206,"187"
1207,"200"
1208,"199"
1209,"209"
1210,"211"
1211,"179"
1212,"191"
1213,"190"
1214,"164"
1215,"210"
1216,"186"
1217,"206"
1218,"167"
1219,"185"
1220,"175"
1221,"192"
1222,"185"
1223,"183"
1224,"191"
1225,"176"
1226,"173"
1227,"179"
1228,"197"
1229,"202"
1230,"195"
1231,"184"
1232,"166"
1233,"173"
1234,"155"
1235,"184"
1236,"201"
1237,"189"
1238,"176"
1239,"190"
1240,"201"
1241,"179"
1242,"173"
1243,"181"
1244,"179"
1245,"179"
1246,"171"
1247,"190"
1248,"200"
1249,"168"
1250,"179"
1251,"212"
1252,"187"
1253,"180"
1254,"176"
1255,"208"
1256,"191"
1257,"213"
1258,"164"
1259,"165"
1260,"171"
1261,"176"
1262,"148"
1263,"190"
1264,"160"
1265,"164"
1266,"175"
1267,"167"
1268,"145"
1269,"190"
1270,"165"
1271,"153"
1272,"173"
1273,"171"
1274,"176"
1275,"180"
