Bruker AXS Handheld Inc. S1PXRF Spectrum 
Label,"L2-2C 2phi 0"
Duration Time,60.034
Ambient Temperature,"101.7"
Detector Temperature,"-15.0"
Valid Accumulated Counts,"733780"
Raw Accumulated Counts,"760939"
Valid Count Last Packet,"11434"
Raw Count Last Packet,"11869"
Live Time,58.232990
HV DAC,171
HV ADC,40.000000
Filament DAC,200
Filament ADC,5.000000
Pulse Length,201
Pulse Period,254
Filter,2
eV per channel,20.0895
Number of Channels,2048
Vacuum,754
Channel#,Intensity
0,"1791"
1,"1439"
2,"1000"
3,"548"
4,"250"
5,"71"
6,"32"
7,"4"
8,"0"
9,"0"
10,"0"
11,"0"
12,"0"
13,"1"
14,"0"
15,"0"
16,"1"
17,"0"
18,"0"
19,"0"
20,"0"
21,"7"
22,"20"
23,"101"
24,"175"
25,"187"
26,"188"
27,"174"
28,"180"
29,"196"
30,"180"
31,"196"
32,"144"
33,"166"
34,"167"
35,"162"
36,"174"
37,"171"
38,"171"
39,"164"
40,"173"
41,"169"
42,"166"
43,"157"
44,"156"
45,"180"
46,"201"
47,"180"
48,"178"
49,"182"
50,"198"
51,"164"
52,"152"
53,"129"
54,"167"
55,"154"
56,"163"
57,"165"
58,"148"
59,"147"
60,"160"
61,"146"
62,"169"
63,"141"
64,"142"
65,"128"
66,"135"
67,"150"
68,"130"
69,"172"
70,"155"
71,"184"
72,"183"
73,"216"
74,"231"
75,"222"
76,"201"
77,"198"
78,"202"
79,"159"
80,"226"
81,"284"
82,"528"
83,"854"
84,"1205"
85,"1564"
86,"1781"
87,"1647"
88,"1379"
89,"1074"
90,"689"
91,"457"
92,"285"
93,"242"
94,"160"
95,"170"
96,"118"
97,"122"
98,"132"
99,"150"
100,"160"
101,"139"
102,"148"
103,"165"
104,"129"
105,"127"
106,"146"
107,"127"
108,"111"
109,"136"
110,"162"
111,"167"
112,"190"
113,"238"
114,"215"
115,"234"
116,"239"
117,"215"
118,"211"
119,"192"
120,"183"
121,"233"
122,"201"
123,"184"
124,"221"
125,"238"
126,"299"
127,"414"
128,"526"
129,"724"
130,"1034"
131,"1384"
132,"1741"
133,"1964"
134,"1999"
135,"1920"
136,"1751"
137,"1471"
138,"1362"
139,"1291"
140,"1384"
141,"1438"
142,"1411"
143,"1497"
144,"1592"
145,"1674"
146,"1770"
147,"1802"
148,"1615"
149,"1302"
150,"957"
151,"687"
152,"445"
153,"418"
154,"306"
155,"321"
156,"337"
157,"409"
158,"516"
159,"669"
160,"1008"
161,"1456"
162,"1961"
163,"2452"
164,"2681"
165,"2669"
166,"2477"
167,"1959"
168,"1470"
169,"933"
170,"568"
171,"365"
172,"268"
173,"264"
174,"313"
175,"396"
176,"469"
177,"550"
178,"632"
179,"655"
180,"695"
181,"695"
182,"774"
183,"692"
184,"616"
185,"566"
186,"467"
187,"357"
188,"303"
189,"218"
190,"221"
191,"172"
192,"179"
193,"180"
194,"180"
195,"218"
196,"222"
197,"245"
198,"214"
199,"257"
200,"280"
201,"230"
202,"215"
203,"211"
204,"229"
205,"185"
206,"196"
207,"206"
208,"176"
209,"225"
210,"200"
211,"227"
212,"209"
213,"218"
214,"229"
215,"224"
216,"239"
217,"263"
218,"308"
219,"349"
220,"408"
221,"525"
222,"574"
223,"665"
224,"620"
225,"628"
226,"568"
227,"497"
228,"411"
229,"341"
230,"336"
231,"290"
232,"288"
233,"296"
234,"281"
235,"286"
236,"324"
237,"330"
238,"339"
239,"378"
240,"379"
241,"405"
242,"408"
243,"383"
244,"409"
245,"427"
246,"413"
247,"381"
248,"391"
249,"326"
250,"332"
251,"340"
252,"368"
253,"340"
254,"303"
255,"327"
256,"357"
257,"310"
258,"326"
259,"292"
260,"313"
261,"325"
262,"329"
263,"306"
264,"320"
265,"322"
266,"316"
267,"355"
268,"340"
269,"350"
270,"370"
271,"362"
272,"401"
273,"437"
274,"403"
275,"453"
276,"458"
277,"445"
278,"462"
279,"456"
280,"459"
281,"440"
282,"414"
283,"445"
284,"421"
285,"445"
286,"421"
287,"432"
288,"415"
289,"426"
290,"401"
291,"455"
292,"438"
293,"434"
294,"433"
295,"499"
296,"408"
297,"463"
298,"396"
299,"450"
300,"414"
301,"420"
302,"434"
303,"445"
304,"460"
305,"488"
306,"450"
307,"550"
308,"553"
309,"675"
310,"852"
311,"1134"
312,"1695"
313,"2213"
314,"3096"
315,"3987"
316,"4865"
317,"5428"
318,"5737"
319,"5302"
320,"4712"
321,"3890"
322,"2886"
323,"2060"
324,"1473"
325,"995"
326,"769"
327,"581"
328,"512"
329,"520"
330,"511"
331,"493"
332,"494"
333,"456"
334,"446"
335,"513"
336,"517"
337,"469"
338,"541"
339,"510"
340,"542"
341,"565"
342,"517"
343,"606"
344,"672"
345,"790"
346,"846"
347,"1022"
348,"1144"
349,"1208"
350,"1312"
351,"1350"
352,"1190"
353,"1130"
354,"1038"
355,"936"
