Bruker AXS Handheld Inc. S1PXRF Spectrum 
Label,"L3-5A -1phi 3"
Duration Time,60.034
Ambient Temperature,"84.1"
Detector Temperature,"-15.0"
Valid Accumulated Counts,"710487"
Raw Accumulated Counts,"736663"
Valid Count Last Packet,"11100"
Raw Count Last Packet,"11482"
Live Time,58.276981
HV DAC,171
HV ADC,40.000000
Filament DAC,200
Filament ADC,5.000000
Pulse Length,201
Pulse Period,254
Filter,2
eV per channel,19.806
Number of Channels,2048
Vacuum,760
Channel#,Intensity
0,"1748"
1,"1474"
2,"957"
3,"481"
4,"198"
5,"71"
6,"13"
7,"1"
8,"0"
9,"0"
10,"0"
11,"0"
12,"0"
13,"0"
14,"0"
15,"1"
16,"0"
17,"0"
18,"0"
19,"0"
20,"1"
21,"3"
22,"40"
23,"120"
24,"170"
25,"169"
26,"190"
27,"208"
28,"180"
29,"184"
30,"168"
31,"170"
32,"180"
33,"154"
34,"166"
35,"167"
36,"170"
37,"149"
38,"158"
39,"167"
40,"160"
41,"159"
42,"163"
43,"172"
44,"182"
45,"150"
46,"180"
47,"165"
48,"162"
49,"156"
50,"162"
51,"151"
52,"157"
53,"171"
54,"152"
55,"152"
56,"137"
57,"145"
58,"161"
59,"138"
60,"147"
61,"160"
62,"136"
63,"142"
64,"144"
65,"120"
66,"138"
67,"128"
68,"131"
69,"149"
70,"171"
71,"211"
72,"221"
73,"253"
74,"277"
75,"225"
76,"247"
77,"210"
78,"199"
79,"214"
80,"241"
81,"321"
82,"500"
83,"818"
84,"1190"
85,"1548"
86,"1716"
87,"1561"
88,"1261"
89,"1008"
90,"649"
91,"452"
92,"286"
93,"206"
94,"183"
95,"135"
96,"133"
97,"115"
98,"130"
99,"130"
100,"128"
101,"122"
102,"137"
103,"121"
104,"133"
105,"135"
106,"140"
107,"123"
108,"108"
109,"143"
110,"168"
111,"174"
112,"185"
113,"199"
114,"191"
115,"240"
116,"207"
117,"250"
118,"218"
119,"179"
120,"188"
121,"202"
122,"191"
123,"197"
124,"255"
125,"230"
126,"285"
127,"389"
128,"554"
129,"728"
130,"989"
131,"1322"
132,"1676"
133,"1819"
134,"1925"
135,"1811"
136,"1571"
137,"1422"
138,"1315"
139,"1246"
140,"1339"
141,"1388"
142,"1408"
143,"1559"
144,"1605"
145,"1775"
146,"1809"
147,"1808"
148,"1493"
149,"1236"
150,"947"
151,"670"
152,"472"
153,"376"
154,"290"
155,"331"
156,"335"
157,"478"
158,"564"
159,"806"
160,"1193"
161,"1800"
162,"2333"
163,"2876"
164,"3183"
165,"3169"
166,"2749"
167,"2199"
168,"1530"
169,"956"
170,"613"
171,"377"
172,"281"
173,"262"
174,"345"
175,"410"
176,"507"
177,"617"
178,"700"
179,"781"
180,"739"
181,"793"
182,"753"
183,"751"
184,"644"
185,"574"
186,"442"
187,"355"
188,"301"
189,"186"
190,"214"
191,"207"
192,"204"
193,"203"
194,"202"
195,"229"
196,"239"
197,"255"
198,"259"
199,"274"
200,"284"
201,"261"
202,"259"
203,"236"
204,"234"
205,"248"
206,"252"
207,"236"
208,"212"
209,"214"
210,"226"
211,"214"
212,"244"
213,"246"
214,"235"
215,"249"
216,"258"
217,"248"
218,"282"
219,"304"
220,"420"
221,"462"
222,"550"
223,"601"
224,"570"
225,"533"
226,"510"
227,"480"
228,"407"
229,"370"
230,"329"
231,"325"
232,"271"
233,"279"
234,"299"
235,"246"
236,"274"
237,"286"
238,"276"
239,"258"
240,"333"
241,"320"
242,"340"
243,"306"
244,"327"
245,"328"
246,"322"
247,"329"
248,"317"
249,"291"
250,"297"
251,"300"
252,"300"
253,"294"
254,"279"
255,"306"
256,"318"
257,"277"
258,"308"
259,"340"
260,"311"
261,"347"
262,"352"
263,"364"
264,"353"
265,"381"
266,"352"
267,"373"
268,"424"
269,"393"
270,"397"
271,"386"
272,"397"
273,"387"
274,"429"
275,"434"
276,"503"
277,"516"
278,"496"
279,"551"
280,"561"
281,"523"
282,"521"
283,"518"
284,"542"
285,"576"
286,"552"
287,"563"
288,"538"
289,"587"
290,"614"
291,"575"
292,"596"
293,"577"
294,"566"
295,"552"
296,"541"
297,"499"
298,"453"
299,"538"
300,"544"
301,"522"
302,"594"
303,"561"
304,"604"
305,"571"
306,"574"
307,"631"
308,"661"
309,"817"
310,"1120"
311,"1607"
312,"2333"
313,"3418"
314,"4662"
315,"5996"
316,"7217"
317,"7811"
318,"7710"
319,"7109"
320,"6036"
321,"4797"
322,"3547"
323,"2423"
324,"1506"
325,"1073"
326,"701"
327,"537"
328,"458"
329,"472"
330,"447"
331,"423"
332,"469"
333,"478"
334,"478"
335,"466"
336,"435"
337,"472"
338,"528"
339,"483"
340,"467"
341,"547"
342,"622"
343,"654"
344,"747"
345,"876"
346,"1059"
347,"1301"
348,"1461"
349,"1624"
350,"1588"
351,"1609"
352,"1462"
353,"1295"
354,"1158"
355,"947"
356,"907"
357,"868"
358,"800"
359,"786"
360,"815"
361,"844"
362,"888"
363,"904"
364,"917"
365,"1072"
366,"1096"
367,"1178"
368,"1320"
369,"1403"
370,"1422"
371,"1432"
372,"1289"
373,"1167"
374,"1048"
375,"889"
376,"750"
377,"715"
378,"617"
379,"531"
380,"566"
381,"459"
382,"506"
383,"496"
384,"532"
385,"480"
386,"493"
387,"474"
388,"444"
389,"520"
390,"491"
391,"482"
392,"548"
393,"559"
394,"597"
395,"623"
396,"674"
397,"704"
398,"683"
399,"780"
400,"711"
401,"703"
402,"632"
403,"608"
404,"559"
405,"538"
406,"525"
407,"496"
408,"557"
409,"503"
410,"556"
411,"570"
412,"528"
413,"495"
414,"490"
415,"478"
416,"447"
417,"487"
418,"501"
419,"497"
420,"476"
421,"474"
422,"503"
423,"556"
424,"525"
425,"570"
426,"548"
427,"566"
428,"566"
429,"549"
430,"570"
431,"535"
432,"490"
433,"468"
434,"515"
435,"476"
436,"465"
437,"496"
438,"474"
439,"541"
440,"490"
441,"500"
442,"463"
443,"527"
444,"518"
445,"497"
446,"496"
447,"529"
448,"505"
449,"509"
450,"489"
451,"521"
452,"507"
453,"501"
454,"508"
455,"511"
456,"559"
457,"492"
458,"511"
459,"520"
460,"546"
461,"532"
462,"538"
463,"504"
464,"477"
465,"468"
466,"479"
467,"516"
468,"471"
469,"495"
470,"510"
471,"473"
472,"534"
473,"493"
474,"485"
475,"525"
476,"488"
477,"492"
478,"454"
479,"504"
480,"472"
481,"449"
482,"494"
483,"491"
484,"488"
485,"502"
486,"499"
487,"491"
488,"511"
489,"502"
490,"492"
491,"504"
492,"558"
493,"492"
494,"541"
495,"542"
496,"512"
497,"532"
498,"513"
499,"507"
500,"469"
501,"524"
502,"484"
503,"464"
504,"486"
505,"490"
506,"485"
507,"484"
508,"473"
509,"505"
510,"464"
511,"472"
512,"487"
513,"463"
514,"430"
515,"463"
516,"486"
517,"500"
518,"511"
519,"509"
520,"484"
521,"555"
522,"505"
523,"487"
524,"553"
525,"539"
526,"476"
527,"510"
528,"511"
529,"474"
530,"454"
531,"471"
532,"483"
533,"459"
534,"513"
535,"449"
536,"464"
537,"416"
538,"469"
539,"480"
540,"469"
541,"457"
542,"429"
543,"461"
544,"500"
545,"454"
546,"481"
547,"475"
548,"504"
549,"472"
550,"447"
551,"483"
552,"492"
553,"510"
554,"454"
555,"481"
556,"445"
557,"458"
558,"470"
559,"480"
560,"482"
561,"493"
562,"473"
563,"481"
564,"461"
565,"500"
566,"476"
567,"481"
568,"484"
569,"447"
570,"496"
571,"448"
572,"490"
573,"487"
574,"483"
575,"436"
576,"465"
577,"481"
578,"453"
579,"462"
580,"459"
581,"490"
582,"477"
583,"497"
584,"478"
585,"472"
586,"433"
587,"448"
588,"436"
589,"449"
590,"476"
591,"429"
592,"497"
593,"448"
594,"447"
595,"505"
596,"437"
597,"468"
598,"474"
599,"460"
600,"475"
601,"478"
602,"488"
603,"428"
604,"472"
605,"473"
606,"486"
607,"477"
608,"458"
609,"436"
610,"454"
611,"481"
612,"510"
613,"490"
614,"443"
615,"471"
616,"453"
617,"477"
618,"431"
619,"452"
620,"469"
621,"496"
622,"525"
623,"502"
624,"498"
625,"484"
626,"527"
627,"483"
628,"468"
629,"507"
630,"454"
631,"451"
632,"490"
633,"458"
634,"471"
635,"471"
636,"466"
637,"470"
638,"457"
639,"488"
640,"447"
641,"478"
642,"471"
643,"466"
644,"465"
645,"475"
646,"459"
647,"481"
648,"468"
649,"513"
650,"468"
651,"485"
652,"477"
653,"557"
654,"525"
655,"591"
656,"633"
657,"774"
658,"821"
659,"844"
660,"1044"
661,"1112"
662,"1138"
663,"1178"
664,"1205"
665,"1218"
666,"1174"
667,"1125"
668,"953"
669,"818"
670,"735"
671,"674"
672,"567"
673,"535"
674,"535"
675,"483"
676,"455"
677,"443"
678,"461"
679,"412"
680,"424"
681,"446"
682,"449"
683,"442"
684,"436"
685,"442"
686,"423"
687,"486"
688,"444"
689,"435"
690,"449"
691,"445"
692,"471"
693,"449"
694,"458"
695,"529"
696,"547"
697,"566"
698,"588"
699,"587"
700,"615"
701,"650"
702,"623"
703,"613"
704,"590"
705,"610"
706,"525"
707,"482"
708,"496"
709,"500"
710,"489"
